time,q1,q2,q3,q4,q5,q6
1780319671.196853638,-0.01457018086668338,-0.76649344828824,0.40885449484434766,-2.783953708843736,1.5184120357407036,0.0
1780319671.207514763,-0.01347837742447311,-0.7651033591904852,0.4062419331769767,-2.7827312362775083,1.5223302525728921,0.0
1780319671.216906071,-0.012386319593770345,-0.7637207677144673,0.4036412856463701,-2.781513180225919,1.526250332820607,0.0
1780319671.227185249,-0.011293953111509047,-0.7623457345084548,0.401052699353941,-2.7802996271421865,1.530172527057884,0.0
1780319671.237565279,-0.010201277287990251,-0.7609783920436115,0.39847645702143614,-2.7790907272768535,1.5340968937782484,0.0
1780319671.247211695,-0.009108360298053952,-0.7596189616806752,0.3959130097390389,-2.7778867103593576,1.538023244207116,0.0
1780319671.257439613,-0.00801515526241392,-0.7582675244358565,0.3933625448487585,-2.7766876827155786,1.541951802966455,0.0
1780319671.267140627,-0.006921716502178654,-0.7569242902773547,0.3908254936950239,-2.77549386572168,1.5458824312053943,0.0
1780319671.277307510,-0.005828003400777604,-0.7555893556119306,0.3883020739963953,-2.774305380689541,1.5498153314389373,0.0
1780319671.287360668,-0.004734024857586228,-0.7542628816921413,0.38579262661619024,-2.773122407229871,1.553750528411295,0.0
1780319671.296461582,-0.003639806230944842,-0.7529450530247228,0.3832975372666225,-2.771945146548165,1.5576879877765724,0.0
