time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ax,ay,az,imu_wx,imu_wy,imu_wz,v_bx,v_by,v_bz,w_bx,w_by,w_bz
90.38,9.144857839018259e-05,-1.5702818303233104,1.5704865712911178,-1.5699999999839438,-1.5699999999996217,-9.518547303898435e-14,-0.0010160953115904384,0.003131448087682344,-0.0054063475394230285,-1.1235188876691966e-12,-1.281538358776941e-12,9.503954630121596e-14,0.3496079913709977,-0.5354737791883991,-9.801067698950048,0.0019821069100983348,-0.00018739719324240944,-0.03647343705783453,0.799999999994742,-3.99402811213344e-12,0.0,0.0,0.0,0.0
90.4,7.407334855457911e-05,-1.5702282825610052,1.570394122748191,-1.5699999999839689,-1.5699999999996517,-9.131265810470453e-14,-0.0008230372030048343,0.0025364729515127615,-0.004379141506935461,-1.1787588879839288e-12,-1.714629745779413e-12,2.6577794174866996e-13,0.260661984747356,-0.46350248312416065,-9.8008655973095,0.0016090719476340228,-0.00016392967955541083,-0.01948926824128167,0.7999999999947065,-3.4972033086143295e-12,0.0,0.0,0.0,2.4286128663662875e-12
90.42,5.99994123771434e-05,-1.5701849088735294,1.5703192394284204,-1.5699999999839935,-1.5699999999996872,-8.494937977243082e-14,-0.0006666601349380771,0.002054543091142613,-0.0035471046206237244,-1.1904680701440984e-12,-1.9267590383986643e-12,3.6798542972124696e-13,0.1898465948974661,-0.40239918752770376,-9.800702699481375,0.0013073305506968878,-0.00014326078159434497,-0.006287410471980651,0.7999999999966072,-3.5506327916835348e-12,0.0,0.0,0.0,1.9081958235748675e-12
90.44,4.859952406475823e-05,-1.5701497761866667,1.5702585839394059,-1.5699999999840177,-1.5699999999997252,-7.719034247459057e-14,-0.0005399947097118323,0.001664179904180408,-0.002873154742708236,-1.1675980728097595e-12,-1.988889912519579e-12,4.2113166422261695e-13,0.13373793449849436,-0.350446711134731,-9.800571160078801,0.001063166859560237,-0.0001252462499824942,0.0038566287538075675,0.7999999999970513,-3.9614153107971865e-12,0.0,0.0,0.0,-1.7347234759771522e-13
90.459,3.936561452465132e-05,-1.5701213187103025,1.5702094529933046,-1.5699999999840415,-1.5699999999997631,-6.880883613543238e-14,-0.0004373957152029515,0.0013479857226963638,-0.0023272553415896653,-1.1166772259478541e-12,-1.940758097713482e-12,4.4003298336499743e-13,0.08953976222542863,-0.30619067628941893,-9.80046477867449,0.0008655137035079374,-0.00010964878157843009,0.01153551301280757,0.8421052631544749,-4.0968698650065346e-12,0.0,0.0,0.0,1.8260247115540094e-13
90.48,3.18861477913905e-05,-1.5700982681544409,1.5701696569269636,-1.5699999999840641,-1.569999999999799,-6.033848728531664e-14,-0.00035429052958883676,0.0010918684356496736,-0.0018850768267040213,-1.0426727493220516e-12,-1.8377935773265493e-12,4.3557815503341563e-13,0.054968856933175665,-0.2684048179940559,-9.800378633080427,0.000705439150649843,-9.619620242562243e-05,0.01723361899240144,0.7619047619017731,-3.7714547923956826e-12,0.0,0.0,0.0,-1.652117596168325e-13
90.5,2.5827779732740298e-05,-1.570079597204189,1.570137422113227,-1.5699999999840832,-1.5699999999998329,-5.213494975375709e-14,-0.00028697532919068764,0.0008844134331033804,-0.0015269122296411647,-9.746760669034364e-13,-1.685719406335144e-12,4.1585730864467704e-13,0.02816169963073222,-0.2360586606568385,-9.8003087997263,0.0005757331683172977,-8.461480283071113e-05,0.021346393452784492,0.7999999999970513,-3.8920263717581005e-12,0.0,0.0,0.0,1.7347234759771522e-13
90.52,2.092050160139644e-05,-1.5700644737344813,1.5701113119140993,-1.569999999984102,-1.569999999999864,-4.4423503119511356e-14,-0.0002324500168267014,0.0007163748810115428,-0.0012367989060150894,-9.070780727286985e-13,-1.5231063980509249e-12,3.8682640973047595e-13,0.007598334797654752,-0.20828836984821103,-9.800252139917347,0.00047057468515456863,-7.464723678252259e-05,0.02419627246258833,0.7999999999970513,-3.960027532016404e-12,0.0,0.0,0.0,-1.7347234759771522e-13
90.54,1.6945606311883022e-05,-1.570052223724013,1.5700901626528054,-1.56999999998412,-1.5699999999998906,-3.733534454956076e-14,-0.00018828451377797892,0.0005802636537817342,-0.0010018071138845736,-8.252094165364188e-13,-1.3507156395290874e-12,3.526584829960074e-13,-0.007959861153678565,-0.18437104444115635,-9.800206134662949,0.0003852632879279088,-6.606101913583594e-05,0.02604577490681641,0.7999999999968381,-4.210521601945967e-12,0.0,0.0,0.0,-1.3877787807807356e-12
90.56,1.2353347017946468e-05,-1.5700380710934945,1.5700657285772976,-1.5699999999841412,-1.5699999999999261,-2.7997902941004178e-14,-0.00013725941070724825,0.00042301220380176464,-0.0007303173860364698,-7.210123272624429e-13,-1.0918229872042577e-12,2.9801466300955187e-13,-0.024065389872417596,-0.15442514885070163,-9.800152779726623,0.00028640924369132445,-5.533153231161073e-05,0.027399846897340298,0.7999999999982947,-4.886369868193858e-12,0.0,0.0,0.0,-4.510281037540596e-12
90.58,1.1118012321256775e-05,-1.5700342639836604,1.570059155720823,-1.569999999984148,-1.5699999999999361,-2.5237024011489735e-14,-0.00012353346968558236,0.00038071098349320076,-0.000657285647428153,-6.893792148087851e-13,-1.0085990177335154e-12,2.799578297863533e-13,-0.027904986805630118,-0.14577760291238193,-9.80013837241529,0.00025972745556440626,-5.2241411205990086e-05,0.027556845566701554,0.7999999999982947,-4.9953105024849e-12,0.0,0.0,0.0,-4.683753385138311e-12
90.6,9.00558998867777e-06,-1.570027753825841,1.5700479161362528,-1.5699999999841616,-1.5699999999999539,-2.022975536392155e-14,-0.00010006211052510456,0.00030837589675247474,-0.0005324013744210888,-6.190990099149199e-13,-8.61536751702442e-13,2.447783017673743e-13,-0.03377659217125251,-0.13017499909994473,-9.80011365986458,0.0002139599785302353,-4.66794206044822e-05,0.027531571228891636,0.7999999999982947,-4.999473838827084e-12,0.0,0.0,0.0,-4.3368086899428805e-12
90.62,7.294527897922378e-06,-1.570022480598006,1.5700388120727495,-1.569999999984173,-1.5699999999999692,-1.5877648488152137e-14,-8.105030959018509e-05,0.00024978447646515636,-0.00043124511329963944,-5.448633339520984e-13,-7.127192970323533e-13,2.1172690167672436e-13,-0.03767466960468096,-0.11654231750520314,-9.80009355057325,0.00017669927147025008,-4.183702381551947e-05,0.027145508764611328,0.7999999999977263,-5.141027274463005e-12,0.0,0.0,0.0,-4.683753385134983e-12
90.64,5.9085676033004925e-06,-1.5700182092834574,1.5700314377813118,-1.5699999999841823,-1.5699999999999825,-1.2133255246301306e-14,-6.565075082070953e-05,0.00020232542601879034,-0.00034930854177512877,-5.034578287442136e-13,-5.944153657244829e-13,1.8135544098635357e-13,-0.04003461833099301,-0.10458510139567767,-9.800077178688284,0.00014632819634130854,-3.7605878739768075e-05,0.026489624681486353,0.7999999999985612,-4.968248816260788e-12,0.0,0.0,0.0,-3.4694469519543044e-12
90.66,4.785939763754416e-06,-1.5700147495186716,1.570025464605247,-1.5699999999841914,-1.5699999999999914,-8.943171176662225e-15,-5.317710820757003e-05,0.00016388359515575462,-0.0002829399188270705,-4.558261943050088e-13,-4.893866734789363e-13,1.538516730193503e-13,-0.041207403507455,-0.09405700647430054,-9.80006384194144,0.00012153975721187484,-3.38949359555929e-05,0.025636837827440407,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
90.68,3.876611212988633e-06,-1.5700119471091938,1.5700206263326333,-1.5699999999842003,-1.5700000000000003,-6.251027906944096e-15,-4.307345768296917e-05,0.00013274571215264995,-0.00022918133424751924,-4.0732654972409454e-13,-3.9977442895384714e-13,1.292373682165249e-13,-0.04147507125743078,-0.08475170151174091,-9.800052970594415,0.00010127741820411863,-3.062783353671419e-05,0.02464534241293735,0.7999999999988809,-4.296563886364228e-12,0.0,0.0,0.0,0.0
90.7,3.1400550862714894e-06,-1.570009677157516,1.5700167073318183,-1.5699999999842091,-1.570000000000007,-4.00110549229416e-15,-3.4889500751545505e-05,0.00010752402689616453,-0.0001856368807416523,-3.5473499358356373e-13,-3.0503351428258106e-13,1.0753426821956749e-13,-0.04106347864306108,-0.07649612148428463,-9.800044102020216,8.468692424908194e-05,-2.7740579220637838e-05,0.023561336331951167,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
90.72,2.5434446231440543e-06,-1.5700078384966547,1.5700135329411589,-1.569999999984214,-1.5700000000000114,-2.1403241997206483e-15,-2.8260495631861633e-05,8.7094461844905e-05,-0.00015036587340816406,-3.177536613143501e-13,-2.511388059995125e-13,8.851809903283585e-14,-0.04015273500655587,-0.06914485716453288,-9.800036860527188,7.107740467113571e-05,-2.5179535698174375e-05,0.022421260020270322,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
90.74,2.0601901476137416e-06,-1.570006349181357,1.5700109616847244,-1.5699999999842187,-1.5700000000000158,-6.182026883821111e-16,-2.2891001480718737e-05,7.054651414893889e-05,-0.00012179635747831084,-2.975408874124829e-13,-1.9458681644750385e-13,7.19721421945773e-14,-0.03888576201103625,-0.06257549621242825,-9.800030940958054,5.988996876155662e-05,-2.2899698581093585e-05,0.021253632535611612,0.7999999999993606,-4.296563886366796e-12,0.0,0.0,0.0,0.0
90.76,1.668754022108991e-06,-1.5700051428359645,1.5700088789670126,-1.5699999999842231,-1.5700000000000203,6.112012753001076e-16,-1.8541711214898397e-05,5.7142676509235e-05,-9.865504956678291e-05,-2.7879793166750346e-13,-1.3635019355988723e-13,5.773446194593575e-14,-0.037375307332843076,-0.05668475816849767,-9.800026095456051,5.067234869192472e-05,-2.0863241229269924e-05,0.020080556264017956,0.7999999999988809,-4.296563886364228e-12,0.0,0.0,0.0,0.0
90.78,1.3516907601827402e-06,-1.5700041656961954,1.570007191965665,-1.5699999999842276,-1.5700000000000212,1.5893219223857485e-15,-1.5018786096827319e-05,4.6285568003908686e-05,-7.991059016025324e-05,-2.578046035639725e-13,-9.047755136114754e-14,4.556603998875615e-14,-0.03570968685702703,-0.051385290278236274,-9.800022122633113,4.305842433766462e-05,-1.903829610565218e-05,0.018918949069497405,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
90.8,1.094869517801636e-06,-1.570003374212983,1.5700058254945732,-1.569999999984232,-1.5700000000000212,2.3536707125725256e-15,-1.2165216749034532e-05,3.7491310118530543e-05,-6.472757802620376e-05,-2.3431956266291006e-13,-7.507997384068911e-14,3.5240029041302533e-14,-0.033957482276080156,-0.04660301213956743,-9.80001885898015,3.675168910542259e-05,-1.7397939671310153e-05,0.017781552333602287,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
90.82,8.868443112895518e-07,-1.57000273311158,1.5700047186529882,-1.5699999999842364,-1.5700000000000212,2.9371955275135066e-15,-9.85382557550143e-06,3.0367961240913102e-05,-5.2429338201757536e-05,-2.089366987037452e-13,-5.966631921137532e-14,2.6531394472346058e-14,-0.03217137992745881,-0.04227491569470447,-9.800016171619507,3.1511897633332136e-05,-1.591935130987858e-05,0.016677754785451825,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
90.84,7.183438938611457e-07,-1.5700022138194418,1.570003822111305,-1.569999999984241,-1.5700000000000212,3.3689232105291404e-15,-7.981598723559616e-06,2.4598048634522696e-05,-4.246776394931689e-05,-1.8188151896209135e-13,-4.442394607894113e-14,1.927286929766063e-14,-0.03039130448107577,-0.03834724230377289,-9.800013952697848,2.714428240141266e-05,-1.4583118200801254e-05,0.015614264980930966,0.7999999999988809,-4.296563886364228e-12,0.0,0.0,0.0,0.0
90.86,5.818585544748054e-07,-1.5700017931928105,1.5700030959125417,-1.5699999999842453,-1.5700000000000238,4.325908556836652e-15,-6.465095059315477e-06,1.9924419354130476e-05,-3.439888880126423e-05,-1.1850359137309833e-13,-2.571209728013642e-13,6.434965289168733e-14,-0.05946416071394499,-0.04235997066984919,-9.79999462006233,2.3409186967207947e-05,-1.3287873787233234e-05,0.01448999060383472,0.7999999999993606,-4.296563886366796e-12,0.0,0.0,0.0,0.0
90.88,4.71305429212483e-07,-1.5700014524852395,1.570002507691545,-1.569999999984246,-1.5700000000000283,5.254856819516647e-15,-5.236726975463141e-06,1.6138779693998473e-05,-2.7863099935203234e-05,-1.1237815593624037e-13,-1.410343662263335e-13,3.658910942782277e-14,-0.05028069724941485,-0.038856851834457126,-9.799998595368974,1.954277817863403e-05,-1.1344887695284077e-05,0.012481315097884159,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
90.9,3.817573987248028e-07,-1.5700011765121076,1.570002031232535,-1.569999999984247,-1.5700000000000296,5.8311540353028786e-15,-4.241748769838246e-06,1.3072411386692916e-05,-2.256911094092473e-05,2.6485998165054437e-15,-1.3060506384612695e-13,4.609695261679862e-14,-0.042793989717309404,-0.0354134251771667,-9.800001502797896,1.6362264116991478e-05,-9.713253269753944e-06,0.01078467058436029,0.7999999999988809,-4.296563886364228e-12,0.0,0.0,0.0,0.0
90.92,3.0922349416165246e-07,-1.5700009529738725,1.5700016453007373,-1.5699999999842476,-1.5700000000000314,6.540161262112899e-15,-3.4358166385925836e-06,1.058865348404778e-05,-1.8280979863909573e-05,-1.4808623187903135e-13,-1.1539113090368802e-13,2.910501768521763e-14,-0.04349133518178058,-0.05383355403286081,-9.80001660688092,1.3398047594773984e-05,-8.11345574118521e-06,0.008989427701728473,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
90.94,2.5047103011854567e-07,-1.5700007719078972,1.5700013326959819,-1.569999999984252,-1.5700000000000314,6.6131996121120295e-15,-2.7830114244204534e-06,8.576809410809333e-06,-1.4807593689261034e-05,-1.5606582349622015e-13,7.486572935041711e-14,-1.7923118061046166e-14,-0.043755864374054154,-0.024397077966221394,-9.799993083733456,1.0615766400228791e-05,-6.604728819238611e-06,0.007171008270710088,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
90.96,2.028815348425904e-07,-1.5700006252444558,1.5700010794861288,-1.5699999999842564,-1.5700000000000314,6.2304568998391635e-15,-2.2542392466288222e-06,6.947215633683412e-06,-1.1994150900250741e-05,-1.1912333298159407e-13,1.0092896130127742e-13,-2.1282983513580545e-14,-0.025966105567068132,-0.017231282471494132,-9.800002774829123,8.748964874543585e-06,-5.730837353332282e-06,0.006156047086667199,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
90.98,1.6433404270011827e-07,-1.5700005064470683,1.5700008743861495,-1.56999999998426,-1.5700000000000314,6.012506756889954e-15,-1.8259338471029882e-06,5.62724472833619e-06,-9.715262227456111e-06,-1.2594829788360116e-13,5.6005431378397443e-14,-1.0919499405023922e-14,-0.03154552899358141,-0.007509273640025217,-9.799989633399717,7.1270077784635385e-06,-4.946064223059637e-06,0.005215104790091658,0.7999999999988809,-4.296563886364228e-12,0.0,0.0,0.0,0.0
91.0,1.3311057403919197e-07,-1.5700004102211833,1.570000708255165,-1.56999999998426,-1.5700000000000314,5.758691846643589e-15,-1.4790064062022398e-06,4.5580682318543014e-06,-7.869362416907835e-06,-1.0664262617626693e-13,8.075753647740074e-14,-1.450134762907818e-14,-0.028059522099259007,-0.006956429614156783,-9.799992699588882,5.594761020783142e-06,-4.150964593730816e-06,0.004214916698648339,0.7999999999993606,-4.296563886366796e-12,0.0,0.0,0.0,0.0
91.02,1.0781956550475405e-07,-1.570000332278218,1.5700005736890668,-1.56999999998426,-1.5700000000000272,5.320067195949112e-15,-1.197995134936875e-06,3.692035230589416e-06,-6.3741835441812374e-06,-7.946782775358755e-14,1.2649912023282708e-13,-2.411362511001104e-14,-0.0205339058972282,-0.0131310521212894,-9.800002111610894,5.022714083558633e-06,-2.856244760639325e-06,0.003396969674670486,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
91.04,8.73338487521968e-08,-1.5700002691444153,1.5700004646905277,-1.56999999998426,-1.5700000000000252,4.849511625122329e-15,-9.703760544149341e-07,2.9905485501469265e-06,-5.1630886537837545e-06,-8.505404926894303e-14,1.1493928604841466e-13,-2.4824575649783596e-14,-0.018058329480357543,-0.01190884451531498,-9.800002584025219,4.079976602359933e-06,-2.331534984047308e-06,0.0027727330254753513,0.7999999999988809,-4.296563886364228e-12,0.0,0.0,0.0,0.0
91.06,7.074041825995268e-08,-1.570000218006035,1.5700003764017114,-1.56999999998426,-1.5700000000000234,4.377351907407013e-15,-7.860046007082712e-07,2.4223443433082295e-06,-4.182101807096973e-06,-9.047414001536181e-14,1.1546227420677953e-13,-2.4440346999469824e-14,-0.016010165485666195,-0.010714115198360154,-9.800002805580887,3.306316151227977e-06,-1.8953393759577928e-06,0.0022532465053731396,0.7999999999993606,-4.295176107586338e-12,0.0,0.0,0.0,0.0
91.08,5.729973961147881e-08,-1.570000176583947,1.57000030488777,-1.56999999998426,-1.5700000000000216,3.918650907525343e-15,-6.366637245068597e-07,1.9620989334409273e-06,-3.3875024658931917e-06,-9.563000497487349e-14,1.1535953631005763e-13,-2.3476882385593605e-14,-0.01431952108002431,-0.009555607184746377,-9.800002828608449,2.6718557004853846e-06,-1.5332888240495708e-06,0.001821657397643905,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
91.1,4.641278993469514e-08,-1.5700001430320547,1.5700002469614796,-1.56999999998426,-1.5700000000000216,3.4830852759799313e-15,-5.156976158283606e-07,1.5893001508091954e-06,-2.743877002401668e-06,-1.0080430137131742e-13,1.0856671127914072e-13,-2.2120471987706065e-14,-0.012927608348963088,-0.00843965777148853,-9.800002696821332,2.1519909820556437e-06,-1.2333056982992464e-06,0.0014637667587253838,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
91.12,3.7594360707653995e-08,-1.570000115855023,1.570000200041183,-1.56999999998426,-1.5700000000000205,3.0765081537966336e-15,-4.177150686140527e-07,1.2873331303662791e-06,-2.2225403846423892e-06,-1.0566810787507327e-13,1.0639660979778077e-13,-2.0529782758640707e-14,-0.011785008781822485,-0.0073706592753126085,-9.80000244658106,1.726455404392873e-06,-9.85241012388146e-07,0.0011676162584983937,0.7999999999987921,-4.296563886363744e-12,0.0,0.0,0.0,0.0
91.14,3.045143303156486e-08,-1.5700000938416252,1.570000162035742,-1.56999999998426,-1.5700000000000187,2.70251031798556e-15,-3.3834920593911685e-07,1.0427398374643873e-06,-1.8002577097013187e-06,-1.101384209747825e-13,1.1365417062545575e-13,-1.8738306751708882e-14,-0.010850206326274234,-0.006351439941242629,-9.800002108111176,1.3785518813908007e-06,-7.805685951748583e-07,0.0009231389583203701,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
91.16,2.4665661601299314e-08,-1.570000076010775,1.5700001312513359,-1.5699999999842615,-1.5700000000000187,2.3622025982586826e-15,-2.7406285767390677e-07,8.446192808697742e-07,-1.4582087432681096e-06,-9.903463224084755e-14,1.0179960838890065e-13,-1.6961771082477643e-14,-0.010088347415909173,-0.005383578666608056,-9.80000170649413,1.0945218260560137e-06,-6.121284946290571e-07,0.0007218641614978041,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
91.18,1.9979186722068128e-08,-1.570000061567786,1.5700001063159643,-1.5699999999842615,-1.5700000000000187,2.0552178677461825e-15,-2.2199091595345562e-07,6.841416347505417e-07,-1.1811490795670812e-06,-1.0311553403312845e-13,1.0660875575069106e-13,-1.5234854179780086e-14,-0.009470193491578766,-0.0044676645029205625,-9.80000126235266,8.630264264972301e-07,-4.739102018046991e-07,0.000556667992016055,0.7999999999988809,-4.296563886364228e-12,0.0,0.0,0.0,0.0
91.2,1.6183142043379302e-08,-1.5700000498689641,1.5700000861183163,-1.5699999999842615,-1.5700000000000187,1.780527137244738e-15,-1.7981264340975565e-07,5.541547315324976e-07,-9.567307517214886e-07,-1.0694631205843051e-13,1.1050080907907467e-13,-1.3570851390393672e-14,-0.008971236088883916,-0.0036035102585842815,-9.80000079263752,6.747202548086705e-07,-3.608705426278988e-07,0.0004215626425507997,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
91.22,1.3108345822848148e-08,-1.5700000403929175,1.5700000697582208,-1.5699999999842615,-1.5700000000000172,1.5362955414846938e-15,-1.4564824284027446e-07,4.488653385570527e-07,-7.749519156967484e-07,-1.1068221127302393e-13,9.803410648122271e-14,-1.2027153524303844e-14,-0.008570949663766656,-0.002790327911466009,-9.800000311245451,5.219004180167557e-07,-2.6878014298968107e-07,0.0003115183212092429,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
91.24,1.0617760850427007e-08,-1.5700000327173196,1.5700000565065433,-1.5699999999842633,-1.5700000000000172,1.32048095066789e-15,-1.1797507854865997e-07,3.6358092061390627e-07,-6.27711052211384e-07,-9.628426019481091e-14,1.0043947351435214e-13,-1.0649650020796201e-14,-0.008252160796569956,-0.0020268723632860426,-9.799999829339356,3.9821767752784676e-07,-1.9409426791268732e-07,0.00022231284625791355,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
91.26,8.6003869872243e-09,-1.570000026500084,1.570000045772685,-1.5699999999842633,-1.5700000000000172,1.1307439647003648e-15,-9.555981551603302e-08,2.9450054033108977e-07,-5.084459658492594e-07,-9.950543883027206e-14,1.0241580901917379e-13,-9.339765250112098e-15,-0.008000515857335166,-0.0013115586075916983,-9.799999355920232,2.984390499387979e-07,-1.3384379215727446e-07,0.00015040461688745727,0.7999999999987921,-4.296563886363744e-12,0.0,0.0,0.0,0.0
91.28,6.966314121674798e-09,-1.5700000214641257,1.5700000370782599,-1.5699999999842633,-1.5700000000000172,9.646481079570545e-16,-7.740345247448567e-08,2.3854543832553413e-07,-4.118412419781871e-07,-1.0250543976511529e-13,1.0388541671980702e-13,-8.165962784339343e-15,-0.007804031815877143,-0.0006425570701795724,-9.799998898186857,2.1825197449896596e-07,-8.554371980538238e-08,9.282534612604718e-05,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
91.3,5.642715035190441e-09,-1.5700000173849975,1.5700000300357755,-1.5699999999842633,-1.5700000000000172,8.407337458477625e-16,-6.269680773450065e-08,1.9322180180909834e-07,-3.3359141302174884e-07,-1.0149888328972468e-13,8.023481680862781e-14,-2.543983460441251e-16,-0.007652717504212756,-1.7870773395058624e-05,-9.799998461603264,1.541029417251598e-07,-4.711579711097086e-08,4.708949974213105e-05,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
91.32,4.570599638314601e-09,-1.570000014080905,1.570000024331363,-1.5699999999842633,-1.5700000000000172,8.168241573682443e-16,-5.078440384727076e-08,1.565096570634977e-07,-2.7020904691849004e-07,-1.0083967972398891e-13,1.0063284994507021e-13,-4.576109473584987e-15,-0.009943550331561676,-0.0002243618610672498,-9.799996832507695,3.87070776710086e-08,5.027911027358001e-08,-7.188781328299074e-05,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
91.34,3.7021866647156347e-09,-1.5700000114045902,1.570000019710788,-1.5699999999842633,-1.570000000000015,6.337296319303152e-16,-4.113535468908295e-08,1.267728149255621e-07,-2.188693361086532e-07,-9.624244920096837e-14,9.673828166667837e-14,-8.512200812519956e-15,-0.005818558639323116,-0.0023027986801490517,-9.80000183641103,-1.5171066027320378e-08,9.131929047027824e-08,-0.0001210683870313483,0.7999999999988809,-4.296563886364228e-12,0.0,0.0,0.0,0.0
91.36,2.9987719768433515e-09,-1.5700000092367734,1.5700000159681218,-1.5699999999842633,-1.570000000000015,5.327131281460479e-16,-3.331963507084564e-08,1.0268596230983117e-07,-1.7728415578734687e-07,-9.118962723713008e-14,9.207214989210994e-14,-5.4556297607262955e-15,-0.006134705203037636,-0.0010898867839005824,-9.800000611629175,-5.211465021610423e-09,7.115040715853523e-08,-9.514304184562192e-05,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
91.38,2.429006215625307e-09,-1.5700000074808425,1.5700000129365623,-1.5699999999842633,-1.570000000000015,4.1819665521627675e-16,-2.6988908209396995e-08,8.317562636128055e-08,-1.4360016761212685e-07,-9.723391413335114e-14,9.3400044224379e-14,-5.416773811719454e-15,-0.0062653451083886195,-0.0022425323698830914,-9.80000136258006,-3.629435130199273e-08,9.06994986297304e-08,-0.00011862747485569291,0.7999999999994494,-4.261175527457024e-12,0.0,0.0,0.0,1.7347234759771522e-13
91.4,1.9674958117464176e-09,-1.570000006058538,1.570000010481,-1.5699999999842633,-1.570000000000015,3.259389899415344e-16,-2.1861022327509815e-08,6.737225664410743e-08,-1.1631612663781159e-07,-1.0373836940630298e-13,9.174196483896314e-14,-4.334257406852553e-15,-0.00646600490360234,-0.000714159239167388,-9.800000030743885,-3.656231505960335e-08,7.979720576973212e-08,-0.00010477721894537637,0.7999999999987921,-4.330564466493033e-12,0.0,0.0,0.0,-1.7347234759759195e-13
91.42,1.593672267426139e-09,-1.5700000049064728,1.5700000084919954,-1.5699999999842633,-1.570000000000015,2.5187779684985147e-16,-1.770743374291891e-08,5.4571527844028063e-08,-9.421607212024362e-08,-1.0938879175990736e-13,9.027111895648639e-14,-3.4534345153872658e-15,-0.00664544586858816,0.0005826094218233649,-9.799998917692296,-3.496169428858821e-08,6.94100609595821e-08,-9.156958530424923e-05,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
91.44,1.2908750966943738e-09,-1.5700000039732993,1.570000006880902,-1.569999999984264,-1.570000000000015,1.9301867191968608e-16,-1.4343026183315413e-08,4.420294102718078e-08,-7.63150365142299e-08,-1.0730467433506556e-13,8.905401887298496e-14,-2.75971279781543e-15,-0.006803988599108125,0.0016823756365255379,-9.799997995618558,-3.219500407101301e-08,5.978073898688394e-08,-7.931861776237694e-05,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
91.46,1.0456093033682272e-09,-1.5700000032174284,1.5700000055759147,-1.5699999999842644,-1.570000000000015,1.4643043085295649e-16,-1.1617855329494363e-08,3.5804399264224026e-08,-6.181519123243334e-08,-1.1122266171042816e-13,8.788986778847208e-14,-2.1503365134749765e-15,-0.006942743106849515,0.0026147056301720943,-9.799997240120863,-2.874025090639028e-08,5.1020693283044e-08,-6.817289362955879e-05,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
91.48,8.469439383465457e-10,-1.5700000026051737,1.5700000045188736,-1.5699999999842644,-1.570000000000015,1.0963521760969909e-16,-9.410466328490077e-09,2.9001557811172194e-08,-5.0070297613237054e-08,-1.1022476431968126e-13,8.694489062819919e-14,-1.7052492572763094e-15,-0.007063240398147111,0.0034048205646908464,-9.799996630245607,-2.4911336428642957e-08,4.315507836119117e-08,-5.817287030257708e-05,0.7999999999988809,-4.296563886364228e-12,0.0,0.0,0.0,0.0
91.5,6.860249311501702e-10,-1.5700000021092482,1.5700000036626718,-1.5699999999842655,-1.570000000000015,8.075073296602488e-17,-7.622480720588598e-09,2.349128154422428e-08,-4.055693009195638e-08,-1.018187745566043e-13,8.610601236822185e-14,-1.3264839760897722e-15,-0.007167186551171465,0.004074203123321063,-9.799996148478485,-2.089942791506117e-08,3.615285404413919e-08,-4.929010997282714e-05,0.7999999999994494,-4.296563886367281e-12,0.0,0.0,0.0,0.0
91.52,5.556804832901517e-10,-1.5700000017075473,1.5700000029691488,-1.5699999999842655,-1.570000000000015,5.83396557101544e-17,-6.174211903193107e-09,1.9027944906275535e-08,-3.2851116653594324e-08,-1.0418332255129534e-13,8.54051395501774e-14,-1.0434600134540257e-15,-0.007256297328627085,0.004641125452405476,-9.799995781144275,-1.6798315045333157e-08,2.994607266805635e-08,-4.1453510371881006e-05,0.7999999999993606,-4.296563886366796e-12,0.0,0.0,0.0,0.0
