Time,Base_X_World,Base_Y_World,Base_Z_World,Base_Roll_W,Base_Pitch_W,Base_Yaw_W,EE_X_Base,EE_Y_Base,EE_Z_Base,EE_Roll_W,EE_Pitch_W,EE_Yaw_W
45.0508017539978,8.79949539244463,-8.58492821079358,0.0,0.0,0.0,-2.004001393910073,0.4860036920250136,0.10264836803954026,0.7094625466692855,-1.7842162437890592,-0.005940961239686432,2.638721183263153
45.100672483444214,8.775541654411398,-8.636719410910306,0.0,0.0,0.0,-2.004001393909249,0.4872598492250461,0.09815679046287633,0.7105631118295731,-1.7825316788653185,-0.007721125319034695,2.622526229767651
45.15087008476257,8.763564785394792,-8.66261501096869,0.0,0.0,0.0,-2.0040013939087356,0.4872598492250461,0.09815679046287633,0.7105631118295731,-1.7825316788653185,-0.007721125319034695,2.622526229767651
45.20073175430298,8.73961104736163,-8.714406211085466,0.0,0.0,0.0,-2.004001393907646,0.48841032472927226,0.09559632293851143,0.711525277815455,-1.7809737369811312,-0.009898046641442936,2.6084165047860894
45.25071620941162,8.727634178345065,-8.740301811143869,0.0,0.0,0.0,-2.0040013939070005,0.4896340767359876,0.09449196180554038,0.7122660775788694,-1.7801110299037135,-0.01135518517243766,2.5983194003944554
45.300774574279785,8.703680440311985,-8.792093011260718,0.0,0.0,0.0,-2.004001393905645,0.4896340767359876,0.09449196180554038,0.7122660775788694,-1.7798921626329052,-0.0117169658415768,2.595794734223496
45.35064148902893,8.691703571295475,-8.817988611319144,0.0,0.0,0.0,-2.0040013939051056,0.4899555574641666,0.09665321183761987,0.7119713053710943,-1.781045855936719,-0.013791436562508853,2.5890165484982757
45.40083122253418,8.67972670227894,-8.843884211377656,0.0,0.0,0.0,-2.0040013939044745,0.4899555574641666,0.09665321183761987,0.7119713053710943,-1.781045855936719,-0.013791436562508853,2.5890165484982757
45.45059013366699,8.655772964245921,-8.895675411494743,0.0,0.0,0.0,-2.0040013939029695,0.4883376382513558,0.10310813012449703,0.7108301310015135,-1.784508368060628,-0.014147583661055538,2.598343143018142
45.500404596328735,8.631819226213027,-8.947466611611727,0.0,0.0,0.0,-2.0040013939016776,0.48997636914187215,0.10371562449082389,0.7112700239675254,-1.7839226597527786,-0.012783507196983278,2.5884716853827126
45.55061364173889,8.619842357196607,-8.973362211670224,0.0,0.0,0.0,-2.004001393901053,0.48997636914187215,0.10371562449082389,0.7112700239675254,-1.7839226597527786,-0.012783507196983278,2.5884716853827126
45.60127234458923,8.595888619163755,-9.025153411787441,0.0,0.0,0.0,-2.0040013938990118,0.4903046350136735,0.10649309343312655,0.7109683993065896,-1.784701227862894,-0.01344394085550369,2.5762087811415992
45.65062689781189,8.58391175014738,-9.051049011846041,0.0,0.0,0.0,-2.004001393897979,0.4903046350136735,0.10649309343312655,0.7109683993065896,-1.784701227862894,-0.01344394085550369,2.5762087811415992
45.700551986694336,8.571934881131059,-9.076944611904583,0.0,0.0,0.0,-2.0040013938973815,0.4912211457052998,0.108120822930303,0.7109716260941203,-1.7844703376612578,-0.014235343592174004,2.5561942318607995
45.75080466270447,8.54798114309847,-9.128735812021672,0.0,0.0,0.0,-2.0040013938960968,0.4912211457052998,0.108120822930303,0.7109716260941203,-1.7844703376612578,-0.014235343592174004,2.5561942318607995
45.800540924072266,8.536004274082197,-9.154631412080231,0.0,0.0,0.0,-2.0040013938954773,0.49201555695855476,0.10899342967370607,0.71099886204526,-1.7838329503246617,-0.015728755353749634,2.5286611953302
45.850679874420166,8.512050536049664,-9.206422612197441,0.0,0.0,0.0,-2.004001393894542,0.48921739860986513,0.11318205896067512,0.7109028225813792,-1.7850307212686902,-0.01729180975695848,2.5045007247716287
45.90056085586548,8.500073667033396,-9.232318212256091,0.0,0.0,0.0,-2.0040013938941805,0.48921739860986513,0.11318205896067512,0.7109028225813792,-1.7850307212686902,-0.01729180975695848,2.5045007247716287
45.95053791999817,8.476119929000859,-9.284109412373462,0.0,0.0,0.0,-2.0040013938936143,0.48448578905561845,0.11866498670082593,0.7108893101229137,-1.7855720559910175,-0.017331071887073494,2.4871480980684924
46.00050902366638,8.464143059984586,-9.310005012432176,0.0,0.0,0.0,-2.0040013938933905,0.48448578905561845,0.11866498670082593,0.7108893101229137,-1.7855720559910175,-0.017331071887073494,2.4871480980684924
46.05042481422424,8.452166190968317,-9.335900612490908,0.0,0.0,0.0,-2.004001393893196,0.48057600051713023,0.1225479880450403,0.7111082226921138,-1.7837333629800574,-0.016147696058745012,2.469720871181
46.10049271583557,8.428212452935758,-9.38769181260842,0.0,0.0,0.0,-2.0040013938929393,0.48057600051713023,0.1225479880450403,0.7111082226921138,-1.7837333629800574,-0.016147696058745012,2.469720871181
46.150490045547485,8.416235583919473,-9.4135874126672,0.0,0.0,0.0,-2.0040013938928345,0.47808043130912364,0.1244867982184139,0.7114953490735867,-1.780154977369767,-0.014554567448792795,2.449053502926777
46.2004292011261,8.392281845886899,-9.4653786127848,0.0,0.0,0.0,-2.0040013938927013,0.47682600666107927,0.12494020837290332,0.7119423880299965,-1.775821068579651,-0.013009735320511341,2.425547817326237
