time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ax,ay,az,imu_wx,imu_wy,imu_wz,v_bx,v_by,v_bz,w_bx,w_by,w_bz,target_dq1,target_dq2,target_dq3,target_dq4,target_dq5,target_dq6
89.3,5.561055014385036e-13,-1.5700000000719263,1.570000000029106,-1.5699999999842664,-1.5699999999999972,-2.0594269178890972e-18,-6.1785852602027695e-12,8.544116880718014e-10,-1.8399140420677903e-10,-1.0857814852698042e-13,-9.614811533457255e-14,4.0441342290617065e-17,-0.9869659721992642,0.18696065223027555,-9.678474448710341,-0.09359505495503581,0.014637840068394923,0.04013921201136334,0.7999991127171621,-1.7743374782309071e-12,0.0,0.0,0.0,-9.355015208967507e-13,-7.427244480713746e-12,3.283395716686397,-3.286383106165741,0.0029873894793491125,-6.822572641517592e-15,-8.361769006432563e-12
89.32,6.276137519115345e-13,-1.5700000000576115,1.570000000025735,-1.5699999999845022,-1.5699999999998946,1.912079991085688e-14,3.703746104298869e-12,6.77721547715242e-10,-1.5986082733783426e-10,-1.1324962465746914e-11,5.1114995863963116e-12,8.819446349850282e-13,-1.43120010549039,0.5258490724011371,-9.859321809439441,-0.11033729117532978,0.02470028056472835,0.06842466456170625,0.7999991371139846,-1.9369640295765308e-12,0.0,0.0,0.0,-1.6456344602522018e-12,-8.162501811615762e-12,3.283395816816707,-3.2863832064408554,0.002987389624157015,-8.26823332984911e-15,-9.808402725106581e-12
89.34,6.527308968612681e-13,-1.5700000000462362,1.5700000000226508,-1.5699999999851313,-1.5699999999998986,2.0126691169239992e-14,3.913645313857392e-12,5.331434274160922e-10,-1.5102203015438572e-10,-3.4795396923990856e-11,1.664211045989024e-12,-5.031865825364814e-13,-1.9425543973349357,0.9846717806744445,-10.129478656935625,-0.12278134915808084,0.037148457631235976,0.10390359029948956,0.7999992312881485,-2.150184366208759e-12,0.0,0.0,0.0,-2.5441938415082423e-12,-8.942877610174426e-12,3.2833962033305926,-3.2863835933490853,0.0029873900185030545,-8.402805759090744e-15,-1.148653854514298e-11
89.36,8.424448402364524e-13,-1.570000000037478,1.5700000000196848,-1.5699999999861636,-1.569999999999825,7.842752665752763e-15,3.870547205157382e-11,4.546322151887217e-10,-4.988010774819446e-11,7.034837632129837e-11,4.6977660578598455e-11,4.0295096344231085e-13,-2.4883172482909637,1.561641430110242,-10.492933900522836,-0.12750479870516268,0.05131966237582576,0.14600016351559925,0.7999993739666701,-2.4145348205537747e-12,0.0,0.0,0.0,-3.6191142178293045e-12,-1.033362937785794e-11,3.2833967889181626,-3.286384179502304,0.0029873905841534976,-1.1076134566054582e-14,-1.3953631773411947e-11
89.38,1.03884729088666e-12,-1.5700000000305194,1.570000000017124,-1.5699999999871703,-1.569999999999726,-3.867790657594637e-14,1.0035814366359972e-11,3.283501870464216e-10,-1.2260409311057319e-10,-4.8790092842601607e-11,5.956991027707267e-12,-3.101894179779682e-12,-3.0101969355151192,2.226723060317708,-10.926115280584467,-0.1210087490036738,0.06551882742247014,0.19285859272558417,0.7999995513675199,-2.724144608737934e-12,0.0,0.0,0.0,-4.828460465866538e-12,-1.189767465114529e-11,3.283397517014746,-3.2863849082874506,0.002987391272717025,-1.2853009549683647e-14,-1.6725602210258873e-11
89.4,1.2148580767583473e-12,-1.5700000000249466,1.570000000014963,-1.5699999999880787,-1.5699999999996148,-1.0895948292556925e-13,7.914509671279931e-12,2.6147636182985434e-10,-1.0690226199920604e-10,-4.857223802855193e-11,4.627748203633701e-12,-3.880714997126552e-12,-3.4188762210698638,2.9059989528948504,-11.357012073576117,-0.10069032305484106,0.07674340055279626,0.2409976482255044,0.7999997558332825,-3.0649672513996704e-12,0.0,0.0,0.0,-6.0942955251378e-12,-1.3508261514649878e-11,3.28339835619245,-3.2863857482495886,0.0029873920571567444,-1.5995943122930634e-14,-1.960273467541737e-11
89.42,-0.0004602728175994,-1.56516527393587,1.5706067979147016,-1.5699999999834198,-1.5699999999991685,-5.983909117416376e-13,0.0206242567319319,-0.0411173999175687,-6.729689277628487e-11,-1.634076663044326e-11,1.913922384293165e-11,5.497658968692254e-12,-3.610513591219809,3.4853863286820617,-11.66943939082877,-0.06613676143959825,0.08121750074543313,0.28552154698886306,0.7999999840846207,-3.415951312787033e-12,0.0,0.0,0.0,-7.31119549343025e-12,0.00122752838828749,3.2839153719620433,-3.305043208563659,0.02112685910668635,7.657089223808678e-06,0.0012275048882117864
89.44,-0.0002261968223624,-1.5594869770717956,1.570593343439471,-1.5699999999801533,-1.569999999998125,-9.254884983618099e-14,0.0041424553203811,0.2134075532534623,-0.005461180770287,5.142947346204602e-10,2.7263780824092798e-11,1.556427466835146e-11,-3.5298539075634676,3.858788998344799,-11.765077555814514,-0.02031277222721385,0.07661925672123159,0.3215891011394835,0.8000002351793866,-3.756093591233806e-12,0.0,0.0,0.0,-8.382372166310288e-12,0.0006005168513251186,3.283473650784689,-3.3259027796086156,0.042428650650042796,7.147598957798879e-06,0.0006004744949926544
89.46,-0.0001832194268841,-1.561293829073053,1.5704806081890403,-1.569999999980229,-1.5699999999986032,-1.3592294824362432e-13,0.0020357713776859,-0.0967352324119415,-0.0053400908666303,-8.054099596456477e-11,-2.0478315061484703e-11,-1.7924819072610845e-13,-3.2159824539620363,3.979151458739171,-11.632798484578336,0.030303666900991694,0.06429353428453777,0.3463831813028274,0.8000005082206461,-4.072439319171954e-12,0.0,0.0,0.0,-9.257226388361288e-12,0.0004871208275222732,3.2834865660036376,-3.319136628327603,0.03564967443585313,4.862897953948369e-06,0.0004870966990923591
89.48,-0.0001484077363147,-1.562948001547315,1.5703892926352196,-1.5699999999816123,-1.5699999999989491,-1.3697682690764868e-13,0.0016489747796978,-0.0783555381977981,-0.0043254735423014,4.798069493799906e-13,-4.190460890611536e-11,-6.714854583825258e-12,-2.762943806635958,3.8557221015083547,-11.34080998555587,0.07730975747444452,0.04834428085153088,0.3595428634047188,0.8000007998346101,-4.360100147034922e-12,0.0,0.0,0.0,-9.927478964127127e-12,0.0003950913471695933,3.283493106976794,-3.312937064723365,0.02944364313536003,3.2545746638224527e-06,0.00039507805746321587
89.5,-0.0001202102669724,-1.5642878812515455,1.5703153270365504,-1.5699999999828071,-1.56999999999929,-1.4038759347700058e-13,0.0013356696001663,-0.0634679859907445,-0.0035036336216429,-5.615257499431981e-11,-1.7309378485663024e-11,-1.1207148490482989e-13,-2.2592395492924697,3.5269965573669446,-10.978493782075251,0.11298768886914465,0.032670912387658436,0.3620215332043061,0.8000011014401883,-4.6161338483605565e-12,0.0,0.0,0.0,-1.0394517345978914e-11,0.0003203690110173018,3.2834912742751787,-3.3079083429479494,0.024416813560235257,2.186108241661895e-06,0.0003203616434167944
89.52,-4.0546286863816726e-05,-1.5703019298341845,1.5715085893056977,-1.569999999982149,-1.569999999999854,-6.647870979800505e-14,0.001081892477663,-0.8679498764995096,-0.0028379437126231,-7.088073332483028e-10,-3.5299629701484446e-11,9.30916877871918e-12,-1.7697292788890588,3.050223133717349,-10.619933656451268,0.1327375536053445,0.01940337045234254,0.35520283977866385,0.8000013963578545,-4.835824996411091e-12,0.0,0.0,0.0,-1.0651080247799e-11,0.00010858685988550391,3.2834525587437815,-3.2853072691497798,0.001854623935535958,2.1749782391691849e-07,0.00010858666584084834
89.54,-3.28424919925259e-05,-1.5721280245543172,1.5712219573373702,-1.569999999986227,-1.570000000000107,1.03869557543692e-14,0.0003649165758742,0.0236447173228796,-0.0135773036100355,2.119999535427067e-11,-4.166356116445252e-12,1.576995831012798e-12,-1.3352224416202978,2.4942274104508724,-10.31143341997927,0.13645561604181516,0.009181694397056525,0.3408124374924519,0.8000016568587074,-5.01385823461121e-12,0.0,0.0,0.0,-1.0687722449727022e-11,8.8086510400266e-05,3.2834446830275277,-3.2784487657421493,-0.004995987431032967,-9.666648342545206e-09,8.808652711307363e-05
89.56,-2.6602418545459278e-05,-1.5717236998880784,1.5709897854456576,-1.569999999985836,-1.5700000000001737,3.6126480699950446e-14,0.0002955824268292,0.0191522210319819,-0.0109976159234749,1.812890681495276e-11,-2.5756684789548026e-12,1.081538070907273e-12,-0.9729349183753832,1.9243484699716342,-10.06951553535767,0.12776607722103037,0.0018643939759579065,0.32087678605791026,0.8000018413364052,-5.147553854206082e-12,0.0,0.0,0.0,-1.0508499667738175e-11,7.132652150717116e-05,3.2834379400781195,-3.27995886683649,-0.0034791300408530054,4.451656966280831e-09,7.132653347451347e-05
89.58,-2.154795904491408e-05,-1.5713961969084285,1.5708017262133702,-1.5699999999855212,-1.5700000000002134,5.3663872418365735e-14,0.0002394217661463,0.0155132990358242,-0.0089080688980315,1.469333943896606e-11,-1.3917753261720805e-12,7.070731939404565e-13,-0.6840314789800976,1.3896350349323618,-9.89166779570288,0.11148544113387682,-0.0029817375365246775,0.29743282784893377,0.800001891895241,-5.238797357930793e-12,0.0,0.0,0.0,-1.0139088898482777e-11,5.775903216117623e-05,3.283432134560537,-3.2811817007260604,-0.0022504798295432667,1.1659012394256132e-08,5.775903915943344e-05
89.6,-1.7453846842419177e-05,-1.5711309194949128,1.5706493982352163,-1.5699999999852643,-1.570000000000234,6.49260923347839e-14,0.0001939316308917,0.0125657722189673,-0.0072155358074141,1.189649479933232e-11,-5.915198750738523e-13,4.3535651700430533e-13,-0.4625776809394564,0.9197231105457018,-9.769019367197467,0.09167106263891178,-0.005848089350810284,0.27225588429010616,0.8000017327851559,-5.293311770995541e-12,0.0,0.0,0.0,-9.621589605500523e-12,4.677467184654347e-05,3.283426651691068,-3.282171412886457,-0.001255276052534163,1.4724923645996025e-08,4.677467473656541e-05
89.62,-1.4137615953689936e-05,-1.5709160447899648,1.570526012572912,-1.569999999985058,-1.5700000000002423,7.178926711750538e-14,0.0001570846212289,0.0101782754973313,-0.0058445840040158,9.614145006469471e-12,-1.09285681632737e-13,2.4661062037953374e-13,-0.2997638303722278,0.5283103992386097,-9.691461115065415,0.07120216614186162,-0.00720463768904986,0.24676120878846936,0.800001270274116,-5.318758106634606e-12,0.0,0.0,0.0,-9.004173892038657e-12,3.7880814602701276e-05,3.2834208679633825,-3.2829717348542413,-0.00044916327464602265,1.539076634794262e-08,3.788081448236221e-05
89.64,-1.145146892998348e-05,-1.5707419962789584,1.570426070186446,-1.5699999999848904,-1.5700000000002423,7.540514725513155e-14,0.0001272385433743,0.0082444031528334,-0.0047341130432657,7.773372293141717e-12,2.4273851429324617e-13,1.0566517821310185e-13,-0.18550479511091317,0.21771229457796648,-9.648937541464292,0.05196346334953307,-0.0074692433600563705,0.22200503442350486,0.8000003947207053,-5.323317410769994e-12,0.0,0.0,0.0,-8.333832664707705e-12,3.067906514101039e-05,3.283414144764602,-3.2836179550308118,0.000203785835653143,1.4738240706206023e-08,3.06790629943152e-05
89.66,-9.275689837437434e-06,-1.570601016985044,1.5703451168534086,-1.5699999999847565,-1.570000000000236,7.660330616391697e-14,0.0001030632202875,0.0066779665537972,-0.0038346315650442,6.288277819123194e-12,4.854005313469599e-13,1.991706495910184e-15,-0.10960215128472095,-0.017274352584431496,-9.632283652041876,0.035052608867383,-0.006992273329914068,0.19871346080733934,0.7999989857796669,-5.314914405846369e-12,0.0,0.0,0.0,-7.652751421504697e-12,2.4847137390254424e-05,3.2834058385476443,-3.284138530323261,0.0007326719891796719,1.3428050450814983e-08,2.4847133986005916e-05
89.68,-7.513308769567743e-06,-1.5704868237569731,1.570279544653647,-1.5699999999846477,-1.5700000000002254,7.60311721353953e-14,8.348120856565217e-05,0.0054091529085836,-0.0031060515676966,5.09090263688957e-12,6.484451715274737e-13,-7.270544572206966e-14,-0.06250969818235948,-0.18625517405376932,-9.633703961881924,0.020977532882545755,-0.006052459976265699,0.1773186806031609,0.7999969218174512,-5.300752527173504e-12,0.0,0.0,0.0,-6.99644281964482e-12,2.01242511722361e-05,3.283395330978789,-3.284556413458194,0.001161066453929492,1.185413897471113e-08,2.0124247064756558e-05
89.7,-6.085780102073303e-06,-1.5703943272422354,1.5702264311718404,-1.569999999984559,-1.5700000000002123,7.419161243508141e-14,6.761977905185146e-05,0.0043814138559766,-0.0025159017698325,4.095863983060951e-12,7.47650286949883e-13,-1.249244035040481e-13,-0.03577961284388931,-0.3008445649479335,-9.64698336144437,0.009831459098639875,-0.004860505387131413,0.15800671350437007,0.7999940947013455,-5.286790574101996e-12,0.0,0.0,0.0,-6.3916935978768465e-12,1.6299352658644818e-05,3.2833820831278655,-3.284890157876297,0.0015080617688263288,1.0243010167824033e-08,1.6299348217817836e-05
89.72,-4.929481879225889e-06,-1.5703194050652982,1.5701834092515774,-1.5699999999844867,-1.5700000000001977,7.14724631139561e-14,5.4772021128818045e-05,0.0035489452233631,-0.0020378804335703,3.3013006484254137e-12,8.124046886061853e-13,-1.6000409005546837e-13,-0.02228990595723807,-0.3729145386379012,-9.667507079183844,0.0014393874145588916,-0.003567612775662156,0.1407847461027838,0.7999904311116937,-5.277100290048701e-12,0.0,0.0,0.0,-5.8540879395254464e-12,1.3201605077621838e-05,3.283365717912537,-3.285154851264794,0.00178912283946964,8.717424401367036e-09,1.3201600531447466e-05
89.74,-3.992880316846435e-06,-1.5702587181019785,1.5701485614961637,-1.56999999998443,-1.570000000000181,6.81714639372621e-14,4.436533719637151e-05,0.0028746456309523,-0.0016506831512051,2.661346592559009e-12,8.317274481444392e-13,-1.820553866623172e-13,-0.01630206339044199,-0.4133808655779684,-9.692152609446733,-0.004524824960445879,-0.002276809709183519,0.1255489634266997,0.7999859213580418,-5.273576166855313e-12,0.0,0.0,0.0,-5.387468494245776e-12,1.0692707214885575e-05,3.2833461344564245,-3.28536291932931,0.0020167763579997675,7.337013364120658e-09,1.069270270003514e-05
89.76,-3.234233049666476e-06,-1.5702095616616882,1.5701203348142794,-1.5699999999843823,-1.5700000000001637,6.452974067533737e-14,3.593592320687234e-05,0.0023284629610959,-0.0013370533524787,2.1373063476993613e-12,8.28401237851998e-13,-1.93696160456433e-13,-0.013387438935447544,-0.4314155173487838,-9.719100990902716,-0.008448852902565635,-0.0010555089163986444,0.11213577169301218,0.799980656291997,-5.276135133633625e-12,0.0,0.0,0.0,-4.985835530995982e-12,8.66068525168594e-06,3.283323656526716,-3.28552483270007,0.0022011692766225155,6.12396602192999e-09,8.660680846792348e-06
89.78,-2.619728760338507e-06,-1.5701697449450618,1.5700974712019502,-1.569999999984343,-1.570000000000153,6.267383605806712e-14,2.9108098541082053e-05,0.0018860549969921,-0.0010830132153361,2.688729948863329e-12,5.546883922503704e-13,9.352605089040305e-14,-0.010286376623437286,-0.4339818552990168,-9.74759978427867,-0.010716945759721855,5.179023791395772e-05,0.10036069297549076,0.7999748722285868,-5.2831678713744e-12,0.0,0.0,0.0,-4.6363268546590905e-12,7.014873146155016e-06,3.283299214491595,-3.285649741300097,0.0023505212223734577,5.079136770373813e-09,7.014868896527672e-06
89.8,-2.121980273757583e-06,-1.5701374934046122,1.5700789516759692,-1.569999999984296,-1.5700000000001395,6.332112373535524e-14,2.357755992696099e-05,0.0015277045476745,-0.0008772407044042,2.145965551966615e-12,7.504231780517279e-13,-1.8686725886292443e-14,-0.004763341536912555,-0.4257189129373221,-9.777701185072987,-0.011666139265323597,0.001011579374923606,0.09004704752137885,0.7999690027359434,-5.292219372225195e-12,0.0,0.0,0.0,-4.323105673822008e-12,5.681852669857687e-06,3.2832745559706047,-3.285746051502032,0.002471491006820568,4.191982728144365e-09,5.681848602270054e-06
89.82,-1.718803998728045e-06,-1.5701113696568445,1.5700639508599226,-1.5699999999842609,-1.5700000000001244,6.200868963976303e-14,1.9097823574990937e-05,0.001237440683771,-0.0007105649705908,1.6229117074672314e-12,8.396321357910692e-13,-1.0388654454913937e-13,0.004494706400902915,-0.4093212669931298,-9.809991455218418,-0.011559740264921261,0.0017910278117001092,0.08103619117663126,0.7999637346548777,-5.300746996764817e-12,0.0,0.0,0.0,-4.031284422322727e-12,4.602168860015224e-06,3.283252474237664,-3.2858219514508207,0.002569473548330652,3.4465978877556724e-09,4.602164997742694e-06
89.84,-1.392231215549564e-06,-1.5700902094211504,1.5700518001989257,-1.5699999999842336,-1.5700000000001066,5.93916270130416e-14,1.546923710679859e-05,0.0010023269540245,-0.0005755576261976,1.220263510869719e-12,8.542053850824245e-13,-1.5933724812114934e-13,0.017951292623176192,-0.38621750976840147,-9.8453065802003,-0.010574045922307459,0.0023493998425597397,0.07317513693066913,0.7999600637038136,-5.3066400312695885e-12,0.0,0.0,0.0,-3.749278618572315e-12,3.7276718964721963e-06,3.2832370352297797,-3.2858858786120506,0.002648840413828176,2.8252650443316698e-09,3.7276682584761364e-06
89.86,-1.1277072611572595e-06,-1.5700730696302343,1.5700419581635172,-1.5699999999842134,-1.5700000000000895,5.595574998256167e-14,1.2530082049618177e-05,0.0008118848329196,-0.0004662016772331,8.792793628072637e-13,8.220362257105146e-13,-1.927695470697183e-13,0.03531062589390901,-0.3570417116387297,-9.8844128835255,-0.008795163327627713,0.0026308211667619725,0.06629102581649989,0.799959342478142,-5.308579572708775e-12,0.0,0.0,0.0,-3.4701651053185128e-12,3.0193658693018893e-06,3.283233773582889,-3.2859469106529997,0.002713134665714519,2.3104618711244984e-09,3.0193624730289562e-06
89.88,-9.134428583803752e-07,-1.5700591863995892,1.5700339861148365,-1.5699999999841996,-1.5700000000000751,5.2056151714023735e-14,1.0149366439542435e-05,0.0006576267148143,-0.0003776233585725,6.224277261543355e-13,7.787650173574035e-13,-2.102129268452633e-13,0.05560227044752773,-0.32179208664334746,-9.927643904268376,-0.00622473894926906,0.0025587518329112224,0.06016539932363099,0.7999633105832938,-5.3062044944304e-12,0.0,0.0,0.0,-3.192045307196217e-12,2.445667371927801e-06,3.2832498155318977,-3.286015046131027,0.002765228651581908,1.885916155788541e-09,2.44566422748626e-06
89.9,-7.398886926385024e-07,-1.5700479409827646,1.570027528755405,-1.5699999999841905,-1.5700000000000618,4.794941677289837e-14,8.220986785061577e-06,0.0005326776391424,-0.0003058749204643,4.187946854980658e-13,7.320614875064173e-13,-2.1618994029866392e-13,0.07720595529184385,-0.2799313781617486,-9.974498024173645,-0.002794523045851871,0.0020332152307876096,0.054513515287833235,0.7999740931397179,-5.299580124885775e-12,0.0,0.0,0.0,-2.9150812388137377e-12,1.9809956943389072e-06,3.283293872153654,-3.2861013254448346,0.0028074517136635526,1.5370802165488678e-09,1.9809928116747994e-06
89.92,-5.993098190631805e-07,-1.5700388321951335,1.570022298294265,-1.5699999999841838,-1.5700000000000485,4.3816924190039553e-14,6.65899925732704e-06,0.0004314688878391,-0.0002477586855879,2.464669491921193e-13,6.667036324734367e-13,-2.1422102745936438e-13,0.09780946255745973,-0.23055472844387717,-10.023200066629737,0.0016101353438872218,0.0009317668325971855,0.048969399416046076,0.7999941501628711,-5.288288396011e-12,0.0,0.0,0.0,-2.6369838087296713e-12,1.6046314347638828e-06,3.283376031110382,-3.2862177258333305,0.0028416934451385477,1.2512782145713458e-09,1.6046288183853979e-06
89.94,-4.854409322640653e-07,-1.5700314540771492,1.5700180616207404,-1.5699999999841794,-1.5700000000000351,3.978296038712352e-14,5.39378935451107e-06,0.0003494897992885,-0.000200684535335,1.1888415438245374e-13,5.842385147379419e-13,-2.0684591328168705e-13,0.11432504194013815,-0.17262620738184734,-10.07023380395861,0.007117446338479173,-0.0008848131446678495,0.043076228698338125,0.8000261556893173,-5.271191135328817e-12,0.0,0.0,0.0,-2.3521019797102915e-12,1.2997922794871459e-06,3.283507260150908,-3.286376748211767,0.0028694870258013936,1.0176506452816972e-09,1.2997899423956607e-06
89.96,-3.932071348366501e-07,-1.5700254778015794,1.5700146299151854,-1.5699999999841792,-1.5700000000000265,3.5930094926977456e-14,4.368969329674434e-06,0.0002830867375458,-0.0001625544736197,1.8103444599253032e-14,5.101776240237863e-13,-1.9599053215318791e-13,0.12279576738203693,-0.10528802497418181,-10.109865311939824,0.01382613277483624,-0.0035609137804185746,0.03628274525458489,0.8000727825036834,-5.246863608141626e-12,0.0,0.0,0.0,-2.053813114636312e-12,1.0528846523352617e-06,3.2836985232522906,-3.286590600372793,0.00289207628206548,8.270170703139786e-10,1.0528826069604413e-06
89.98,-3.184977598535332e-07,-1.5700206370183674,1.570011850233687,-1.5699999999841792,-1.5700000000000174,3.230902939933781e-14,3.5388651074541747e-06,0.0002293002575328,-0.0001316691236409,-5.362369289181449e-14,4.4696008657027893e-13,-1.8302461597067413e-13,0.11832326713473311,-0.02826752736223785,-10.133695060915604,0.021751065554704116,-0.007227229576965899,0.02795302107058933,0.8001363666426085,-5.2139884232483844e-12,0.0,0.0,0.0,-1.7365500949925397e-12,8.528977030660082e-07,3.283959403398864,-3.286869873478727,0.0029104694006800167,6.716893459641708e-10,8.528959741554161e-07
90.0,-2.579831670792682e-07,-1.5700167159839624,1.5700095986916722,-1.56999999998418,-1.5700000000000085,2.8947516716748705e-14,2.8664806863834307e-06,0.0001857332087228,-0.000106651990154,-1.2097081835394884e-13,3.748545239810148e-13,-1.690731583193052e-13,0.095056051755969,0.05759551663724751,-10.130298831024536,0.030756806658807746,-0.011973276809764524,0.0173979965672451,0.8002184264692785,-5.171359086436572e-12,0.0,0.0,0.0,-1.3957761230426454e-12,6.909125599393074e-07,3.284296128533145,-3.2872216107362475,0.0029254816529106593,5.452739276651652e-10,6.909111688717098e-07
90.02,-2.089663479339328e-07,-1.570013539946092,1.5700077749426404,-1.569999999984184,-1.5700000000000025,2.5869248351781304e-14,2.3218492831666458e-06,0.0001504438991721,-8.638811203269355e-05,-1.6050076518826634e-13,2.674525275794576e-13,-1.4610868735048278e-13,0.0462963717907808,0.14971634028313774,-10.085043409517379,0.040479410466891776,-0.017810128975939123,0.003929927687534845,0.8003190152322784,-5.117203590550467e-12,0.0,0.0,0.0,-1.0246542056244433e-12,5.597049198757466e-07,3.28470891412541,-3.2876466836070133,0.002937769035895053,4.424807597656073e-10,5.597038967319633e-07
90.04,-1.6926273190400626e-07,-1.5700109673554088,1.5700062977059257,-1.5699999999841907,-1.5700000000000038,2.4159593925491648e-14,1.8806973902567343e-06,0.000121859558787,-6.997437079533761e-05,-4.1114495498031743e-13,-3.094900752200565e-13,-5.187435597991519e-14,-0.0339001768252005,0.2433769925319444,-9.9819007859538,0.05023840671603598,-0.02462272835305034,-0.013058674991457625,0.800435895087921,-5.048279094848755e-12,0.0,0.0,0.0,-6.098738289156181e-13,4.534231971479222e-07,3.285188573017651,-3.288136427773378,0.0029478543946553255,3.5895453728537004e-10,4.534225886958881e-07
90.06,-1.3710280627998882e-07,-1.5700088835569528,1.570005101144185,-1.5699999999841994,-1.5700000000000085,2.297590927071593e-14,1.5233649092348392e-06,9.870624266351514e-05,-5.667924035702673e-05,-3.4504931265093833e-13,-1.6900824171422766e-13,-6.893206132578459e-14,-0.14630294275980676,0.3319578814405438,-9.809106909131572,0.05894308244474375,-0.03211200184058723,-0.03398582500047394,0.8005635362058633,-4.960210177172219e-12,0.0,0.0,0.0,-1.338158284122248e-13,3.6732780054649587e-07,3.2857124073920603,-3.2886685550255397,0.0029561473409656326,2.9112292065164576e-10,3.673276672638996e-07
90.08,-1.1105331414230133e-07,-1.570007195680059,1.5700041319292457,-1.5699999999841334,-1.570000000000003,1.9710983122368632e-14,1.2339298331507942e-06,7.995203938372317e-05,-4.591019305496203e-05,-8.64959371962566e-12,-3.818795418656583e-12,9.065446664356593e-13,-0.283219705719087,0.40691723084294207,-9.563672703778126,0.06500038599176328,-0.039728141083095976,-0.058937343868462486,0.8006919685114864,-4.84959077205042e-12,0.0,0.0,0.0,4.1496687877236426e-13,2.975801710099811e-07,3.2862394959455257,-3.2892024553105883,0.002962959128090067,2.3605842053601056e-10,2.97580586065716e-07
90.1,-8.995341003623046e-08,-1.5700058284992626,1.5700033468653942,-1.569999999983834,-1.5699999999999952,1.5772678086648816e-14,9.99480572512138e-07,6.476115110003517e-05,-3.718725656296252e-05,-7.004623226933293e-12,-8.624734425789434e-12,2.0267746102974786e-12,-0.43019379635072025,0.45840410212524435,-9.250824008886267,0.06629967138649003,-0.04659815227944776,-0.08748597451208033,0.8008055474848493,-4.716608137375986e-12,0.0,0.0,0.0,1.0295920653596535e-12,2.410718288407342e-07,3.2867056283480367,-3.28967414210442,0.0029685135644099635,1.9137433009940683e-10,2.410728582549559e-07
90.12,-7.286253938607672e-08,-1.5700047210827304,1.5700027109637082,-1.569999999983562,-1.5700000000000236,2.0232847947756435e-14,8.095757823377831e-07,5.245653580606416e-05,-3.0121676450603084e-05,-4.3623947228003945e-12,-1.1168665249366648e-11,2.666022819209377e-12,-0.5693836507353041,0.47903009400610613,-8.88450438007696,0.06051474226928496,-0.051453524900654884,-0.11846478104683468,0.8008817405474469,-4.566381042829389e-12,0.0,0.0,0.0,1.6797971909174324e-12,1.9528483170676655e-07,3.2870183242119717,-3.2899912794200286,0.0029729550525436125,1.5511907956954192e-10,1.9528651105935704e-07
90.14,-5.90189924817056e-08,-1.570003824075199,1.570002195883389,-1.569999999983307,-1.5700000000000536,2.542811057722869e-14,6.557581633218256e-07,4.248977401460116e-05,-2.439856799069215e-05,-1.3394021243680332e-11,-1.9450273423121667e-11,4.760884179903367e-12,-0.6816800894332703,0.46862164541481066,-8.491969825672482,0.045985594767531966,-0.052567310314810226,-0.14970671962797016,0.8008900975623311,-4.407988974421497e-12,0.0,0.0,0.0,2.318344014823501e-12,1.5818077458496647e-07,3.287052607720788,-3.2900289627853945,0.0029763549386412516,1.2570798140262434e-10,1.5818309221763188e-07
90.16,0.0002442127940267,-1.5700030974994674,1.5713970188900643,-1.5699999999815937,-1.5700000000001295,4.087607694783591e-13,-0.0027134755069472,3.4416715423572086e-05,-0.0155224319981236,-6.810973351067602e-11,-1.826469581318619e-11,-2.1350179653725765e-12,-0.7486680229434531,0.43838091883256536,-8.117704968384722,0.022971769457910508,-0.04802624794748013,-0.17804049889916354,0.8007916373564894,-4.250869939229199e-12,0.0,0.0,0.0,2.8995874953692506e-12,-0.0006545121812641578,3.2863428919613593,-3.2893215441086845,0.002979173351770013,-1.433542977370748e-06,-0.0006545108159812094
90.179,0.000197812363134,-1.5729730168207243,1.5712349572432185,-1.5699999999834036,-1.570000000001006,2.2708326126289123e-13,-0.0021979150905912,-0.4775912095325214,-0.0125731704481838,-8.109830537694242e-10,-2.6665095316253523e-11,-6.109605822559455e-12,-0.7552007040718042,0.413169897148312,-7.824113302943986,-0.005473115590537998,-0.03693995591536334,-0.2001034384645528,0.8005654394605515,-4.098603252232446e-12,0.0,0.0,0.0,3.4099363036551704e-12,-0.0005312917158151132,3.285469325283322,-3.2772985607971097,-0.008170341404481977,5.003347404155308e-07,-0.0005312916452704449
90.2,0.0001602280142707,-1.5728698321749557,1.5710003153653005,-1.5699999999889396,-1.5700000000012189,1.1107764321117553e-13,-0.0017803112736143,0.0318870241259839,-0.0111146151997487,-1.5946690268189148e-10,-6.936359987904858e-12,-5.313328065286588e-12,-0.6920784952669208,0.42241853134690427,-7.6834230684710905,-0.033768531630552885,-0.020906166756335148,-0.21367447104398313,0.80026522139598,-3.9450374935363595e-12,0.0,0.0,0.0,3.88546576958313e-12,-0.00043014871819549834,3.2842827915917523,-3.2765021415383555,-0.00778030751457671,4.616312119073274e-07,-0.0004301486029871332
