time,target_x_base,actual_x_base,target_y_base,actual_y_base,target_z_base,actual_z_base,target_roll_world_rad,actual_roll_world_rad,target_pitch_world_rad,actual_pitch_world_rad,target_yaw_world_rad,actual_yaw_world_rad
30.400000000,-0.295150000,-0.302565416,-0.112350000,-0.109832614,0.480900000,0.461588523,-1.570796338,-1.772621564,-0.000010948,0.036367782,1.570874581,1.478787686
30.450000000,-0.295150000,-0.303057313,-0.112350000,-0.109884625,0.480900000,0.461501883,-1.570796338,-1.774531917,-0.000010948,0.041553886,1.570874581,1.479816260
30.500000000,-0.295150000,-0.303528679,-0.112350000,-0.110074632,0.480900000,0.461403121,-1.570796338,-1.776346869,-0.000010948,0.045816443,1.570874581,1.483083872
30.550000000,-0.295150000,-0.303488469,-0.112350000,-0.109507245,0.480900000,0.461249749,-1.570796338,-1.778668762,-0.000010948,0.048272042,1.570874581,1.486046336
30.600000000,-0.295150000,-0.302513251,-0.112350000,-0.110312255,0.480900000,0.461537313,-1.570796338,-1.780514293,-0.000010948,0.049363553,1.570874581,1.488228538
30.650000000,-0.295150000,-0.302948096,-0.112350000,-0.110868277,0.480900000,0.461165785,-1.570796338,-1.782913700,-0.000010948,0.048799708,1.570874581,1.488200467
30.700000000,-0.295150000,-0.304129410,-0.112350000,-0.110419185,0.480900000,0.460976991,-1.570796338,-1.784784115,-0.000010948,0.047364196,1.570874581,1.489391665
30.750000000,-0.295150000,-0.305178205,-0.112350000,-0.109930644,0.480900000,0.460843087,-1.570796338,-1.786535407,-0.000010948,0.044691339,1.570874581,1.492041621
30.800000000,-0.295150000,-0.305884495,-0.112350000,-0.109468026,0.480900000,0.460717805,-1.570796338,-1.788265634,-0.000010948,0.040928938,1.570874581,1.495685675
30.850000000,-0.295150000,-0.306139596,-0.112350000,-0.108343555,0.480900000,0.460573151,-1.570796338,-1.790202965,-0.000010948,0.035754806,1.570874581,1.498801963
30.900000000,-0.295150000,-0.305893483,-0.112350000,-0.106739010,0.480900000,0.460407229,-1.570796338,-1.792361905,-0.000010948,0.028831787,1.570874581,1.500838025
30.950000000,-0.295150000,-0.305296858,-0.112350000,-0.105480141,0.480900000,0.460247807,-1.570796338,-1.794449517,-0.000010948,0.020631666,1.570874581,1.502341985
31.000000000,-0.295150000,-0.305300033,-0.112350000,-0.105360079,0.480900000,0.460203273,-1.570796338,-1.795247056,-0.000010948,0.012806440,1.570874581,1.506216460
31.050000000,-0.295150000,-0.305457013,-0.112350000,-0.106149118,0.480900000,0.460247722,-1.570796338,-1.795076144,-0.000010948,0.006665175,1.570874581,1.511884814
31.100000000,-0.295150000,-0.305671420,-0.112350000,-0.107130282,0.480900000,0.460347425,-1.570796338,-1.794262243,-0.000010948,0.002558907,1.570874581,1.518163319
31.150000000,-0.295150000,-0.305804258,-0.112350000,-0.107784324,0.480900000,0.460463984,-1.570796338,-1.793250152,-0.000010948,0.000128108,1.570874581,1.523623637
31.200000000,-0.295150000,-0.305274153,-0.112350000,-0.107769014,0.480900000,0.460524767,-1.570796338,-1.792951291,-0.000010948,-0.001799170,1.570874581,1.526094023
31.250000000,-0.295150000,-0.303909613,-0.112350000,-0.107800170,0.480900000,0.460494665,-1.570796338,-1.793798319,-0.000010948,-0.003629127,1.570874581,1.524516439
