q1,q2,q3,q4,q5,q6,qw,qx,qy,qz,wx,wy,wz
-6.9354613747408425e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,2.0039907698739197e-19,0.9994055657063469,3.1826627820471507e-09,3.1829195435224502e-09,0.03447484931332894,-2.9105025951571404e-08,1.909142289898992e-09,0.28954536095665306
-6.9354804092652324e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.226922744062825e-19,0.9993546082262011,3.0413371482587266e-09,3.182608113093606e-09,0.035921678928691636,-2.916661150027775e-08,1.829938905996285e-09,0.28954536182193136
-6.935419277203364e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.4976683553231895e-19,0.9993015561859774,2.8997181675008023e-09,3.1818829426516024e-09,0.03736843325968993,-2.922582635159401e-08,1.750560308429199e-09,0.28954536269145514
-6.935343122165143e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,2.4485475419108667e-19,0.9992464096968484,2.757818615456974e-09,3.180743205713765e-09,0.03881510927407344,-2.9282666043076176e-08,1.6710136160878352e-09,0.2895453635651266
-6.935321007828956e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,2.5278975884096495e-19,0.9991891688743766,2.6156512929806088e-09,3.179188146735775e-09,0.040261703939755346,-2.933712563254109e-08,1.5913051830542215e-09,0.28954536444284723
-6.9352464604592676e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,3.6188421431552986e-19,0.9991298338385141,2.473229025927419e-09,3.177217082244127e-09,0.04170821422481877,-2.9389200409865572e-08,1.5114424751224935e-09,0.2895453653245171
-6.93529441099441e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,2.6093313359586783e-19,0.9990684047136017,2.3305646632356265e-09,3.174829400128737e-09,0.0431546370975232,-2.9438885388110926e-08,1.431431672348373e-09,0.2895453662100348
-6.93520633820262e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,2.3565089418622146e-19,0.9990048816283698,2.187671077504029e-09,3.1720245603804717e-09,0.044600969526310784,-2.948617715672443e-08,1.3512803517939387e-09,0.289545367099298
-6.935275252803209e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,9.299021707786314e-20,0.9989392647159369,2.0445611608108322e-09,3.1688020950230465e-09,0.04604720847981257,-2.953107092869088e-08,1.2709952591957028e-09,0.28954536799220343
-6.9351939816859865e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.0667657543959812e-19,0.9988715541138102,1.9012478253725294e-09,3.1651616078707227e-09,0.04749335092685505,-2.9573562718542417e-08,1.1905832753478818e-09,0.289545368888646
-6.935298737638705e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,5.916924166015583e-21,0.998801749963885,1.7577440017006192e-09,3.1611027751424407e-09,0.048939393836466304,-2.9613649430217742e-08,1.1100513806777968e-09,0.28954536978852
-6.935192677255247e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,8.234978919445464e-20,0.9987298524124445,1.6140626373719213e-09,3.156625345208405e-09,0.050385334177882546,-2.965132715298437e-08,1.0294065547115188e-09,0.28954537069171804
-6.935170900038173e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,6.640015879765619e-20,0.9986558616101588,1.4702208554851953e-09,3.1517358879310035e-09,0.05183116892055583,-2.9684794720966927e-08,9.512681499734434e-10,0.28954537159865623
-6.942821245713599e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.130191581486384e-19,0.9985797777087773,1.3262453340748459e-09,3.1464545848481202e-09,0.05327689509617604,-2.9706488587837198e-08,8.85110543988965e-10,0.2895454320312183
-7.008329926821299e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,9.008411142580741e-19,0.9985016008025028,1.1822526043453482e-09,3.140900293526933e-09,0.05472251086014924,-2.9701103122602294e-08,8.300382960269716e-10,0.2895460265612391
-7.166951842065966e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.9841888642963622e-17,0.9984213286986452,1.0384128419416096e-09,3.1350940903623514e-09,0.05616805497461978,-2.965672286797863e-08,7.874854163974576e-10,0.2895648197039169
-7.402698109544025e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,5.606479015230458e-17,0.9983389551116311,8.948125788197518e-10,3.1290662670286423e-09,0.0576136329926925,-2.9610571294154232e-08,7.374765915642575e-10,0.2896028717856034
-7.679993630073866e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,9.859778557496087e-17,0.9982544754825667,7.514571247534744e-10,3.122755266169561e-09,0.05905931068870935,-2.9566124900951718e-08,6.746849346855214e-10,0.28965109458702937
-7.978338024375058e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.4228456523265368e-16,0.9981678868311248,6.083496630519341e-10,3.1161191674611304e-09,0.060505121263301966,-2.9518865370097098e-08,6.057972035354568e-10,0.2897047029567354
-8.285524239858802e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.847485952327445e-16,0.9980791869948974,4.654917431025046e-10,3.1091334145960004e-09,0.06195108140787142,-2.947359705998363e-08,5.302840280482154e-10,0.2897613028531377
-8.59491625110994e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,2.247290941382996e-16,0.997988374256181,3.2288293237237126e-10,3.1017736471623044e-09,0.0633971990667156,-2.9429385192794286e-08,4.5489689042655817e-10,0.2898196667031432
-8.902510092729217e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,2.6162750103494417e-16,0.9978954471067355,1.8052474372422428e-10,3.094021430199713e-09,0.06484347803479124,-2.938525047434835e-08,3.728320725845289e-10,0.289879161161835
-9.20577132355384e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,2.9593533050724484e-16,0.9978004041185667,3.8417627308249516e-11,3.085865111161484e-09,0.06628992035615107,-2.933923802910925e-08,2.882747787665888e-10,0.289939612954705
-9.503474903549118e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,3.2758315634671283e-16,0.9977032438842599,-1.0343693177784778e-10,3.0772921300287243e-09,0.06773652738976864,-2.9293855177645812e-08,2.0202507572183736e-10,0.29000091212210216
-9.793360510048708e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,3.569196325610312e-16,0.997603965008958,-2.450357790088578e-10,3.068295915434927e-09,0.06918329999650069,-2.9248010272733556e-08,1.1601469390301853e-10,0.29006299439000516
-1.0075760439160014e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,3.842513342551293e-16,0.9975025660538743,-3.863802536166267e-10,3.0588712266934246e-09,0.07063023938750405,-2.920377178909578e-08,2.4377523657597442e-11,0.29012602500131973
-1.0350441162205416e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,4.09765635281335e-16,0.9973990455242271,-5.274662936067309e-10,3.049016534620959e-09,0.072077347255298,-2.9159575622024648e-08,-6.254589823120236e-11,0.2901901383474596
-1.0616890198840833e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,4.339400724865194e-16,0.997293401842118,-6.682914205524988e-10,3.038729775347386e-09,0.0735246260934102,-2.9112546677079014e-08,-1.496466746042478e-10,0.29025534080251664
-1.0875399250272641e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,4.568526914864427e-16,0.9971856334299323,-8.088551639491805e-10,3.0280060792103685e-09,0.07497207800871378,-2.9068013735925283e-08,-2.382380411044141e-10,0.2903216383789496
-1.1126022546938261e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,4.786254667195753e-16,0.9970757386227952,-9.491533327611832e-10,3.0168486398931987e-09,0.0764197058997705,-2.9022527139741106e-08,-3.2809973525360023e-10,0.29038915070961346
-1.1368590699188891e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,4.995220575195411e-16,0.9969637157261234,-1.089177774395214e-09,3.0052570320889642e-09,0.07786751264527067,-2.8972651144827456e-08,-4.190080864875183e-10,0.2904578702184391
-1.160390378724146e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,5.193367602410331e-16,0.9968495630359008,-1.2289326622565155e-09,2.993226712926488e-09,0.0793155008502986,-2.8926780796863183e-08,-5.093458550981338e-10,0.29052775045683177
-1.1832048084789776e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,5.387743825291324e-16,0.9967332787559912,-1.3684078069805908e-09,2.980767078454056e-09,0.08076367389075215,-2.8877907025444293e-08,-5.97838525336225e-10,0.29059904686985094
-1.205270380301493e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,5.577022078735312e-16,0.9966148610167987,-1.5075996353682304e-09,2.967884210816286e-09,0.08221203561807049,-2.8827983746615514e-08,-6.869516337674607e-10,0.29067175574128407
-1.2265535643924754e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,5.753628702347719e-16,0.9964943080428903,-1.6465029820866788e-09,2.954562526644875e-09,0.08366058832043423,-2.8780479788642378e-08,-7.76440051816539e-10,0.2907453322994875
-1.247201691291078e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,5.927975696166735e-16,0.9963716179987389,-1.7851093582314422e-09,2.940817780639638e-09,0.08510933466180527,-2.8727026097988823e-08,-8.643610665116351e-10,0.29082037373161407
-1.2672250607485327e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,6.10011349253404e-16,0.9962467888679586,-1.9234160202898e-09,2.926655490596682e-09,0.08655827903950748,-2.867538117553974e-08,-9.518858013519589e-10,0.29089686464481396
-1.2872572459554961e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,6.31023895475717e-16,0.9961198181966017,-2.061390417908448e-09,2.912015414402403e-09,0.08800743034522272,-2.8612177352350944e-08,-1.0691975039725808e-09,0.29097892188582725
-1.308819519101676e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,6.682274527678735e-16,0.9959906984105156,-2.1990043334231885e-09,2.896785018547924e-09,0.08945685373258641,-2.856549277538391e-08,-1.172961389279135e-09,0.2910791297673047
-1.331090648879831e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,7.166704020454962e-16,0.9958594201997973,-2.336524053036815e-09,2.8810317784160587e-09,0.09090662901748958,-2.857951577106971e-08,-1.2941624677443956e-09,0.2911942773159541
-1.3534927673904882e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,7.726064029802401e-16,0.9957259753203568,-2.474051390128268e-09,2.8646708185447024e-09,0.09235681930601676,-2.8591997635060098e-08,-1.411880470694092e-09,0.29132171357331765
-1.370025145104756e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,8.264822198874862e-16,0.9955903572153024,-2.61161087748084e-09,2.8476657601282197e-09,0.09380746569386933,-2.8622117904552103e-08,-1.5483863687759965e-09,0.291452804840473
-1.3729785751806713e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,8.692029533866378e-16,0.9954525649112644,-2.7492445751736187e-09,2.8299562919478116e-09,0.0952585482336618,-2.864638394707796e-08,-1.6829617176112293e-09,0.2915781675192853
-1.3660588682670856e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,9.059465226605242e-16,0.9953125976524427,-2.8869130347024618e-09,2.8115904037405078e-09,0.09671004577781288,-2.866479757610642e-08,-1.807835466171647e-09,0.29170162467872596
-1.3520681550431826e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,9.393227954618299e-16,0.9951704533193759,-3.0245775694551234e-09,2.7926070407748945e-09,0.09816195210012756,-2.86732569284775e-08,-1.9276737875397286e-09,0.2918253355538434
-1.3330472688993745e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,9.70537563848553e-16,0.9950261290717386,-3.162201867912876e-09,2.7730402053632094e-09,0.09961426837813804,-2.8675352108741868e-08,-2.040955708724914e-09,0.29195040611428186
-1.3106526937253326e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.0005726135454605e-15,0.9948796216414647,-3.299754462908919e-09,2.752916310809344e-09,0.1010669997701331,-2.8670416910688828e-08,-2.1506349391410314e-09,0.29207740742228333
-1.2859655159675498e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.0298819000021723e-15,0.9947309275095687,-3.4372042010117248e-09,2.7322627422542806e-09,0.10252015341362458,-2.8658782728903217e-08,-2.2565833038871656e-09,0.29220662203650605
-1.2599407046264956e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.058384680650024e-15,0.9945800430442685,-3.5745220377971454e-09,2.7110997523022908e-09,0.10397373696304703,-2.8642863495488208e-08,-2.356512845387985e-09,0.29233810551961636
-1.2332816043519448e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.0863390091585943e-15,0.9944269645111852,-3.7116798862683156e-09,2.689444306602284e-09,0.10542775845606388,-2.862048801170497e-08,-2.4572509425394205e-09,0.2924718491433904
-1.2065294576775447e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.113854876144216e-15,0.994271688129845,-3.8486535532547165e-09,2.6673156194604373e-09,0.10688222576007807,-2.8593909155093283e-08,-2.551349057842401e-09,0.29260787794102383
-1.1800655768132924e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.1406830641850164e-15,0.994114210088785,-3.985416754554363e-09,2.6447266205453818e-09,0.10833714644364152,-2.85612221973741e-08,-2.6469458439752848e-09,0.2927460609690583
-1.154207242852351e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.1670648777210753e-15,0.9939545265499451,-4.121945941723936e-09,2.6216907619998327e-09,0.1097925277551915,-2.8523877648630648e-08,-2.739488145364491e-09,0.29288638955464535
-1.1291746438728315e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.1928441882514229e-15,0.9937926336728374,-4.258217399953478e-09,2.5982177125038642e-09,0.11124837642682929,-2.8482537238192748e-08,-2.8295577455971124e-09,0.2930287019098704
-1.1051995889060684e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.2178752857803399e-15,0.9936285275743196,-4.394210344138962e-09,2.574319669274223e-09,0.11270469906126222,-2.8436591627104095e-08,-2.9197290348167594e-09,0.29317307609308374
-1.0822634916775066e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.2422378778022296e-15,0.9934622043998372,-4.52989887568316e-09,2.550001663695051e-09,0.1141615015187524,-2.8386788744760866e-08,-3.007910229344242e-09,0.2933192079478652
-1.060647071780767e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.2662604724931573e-15,0.9932936601836221,-4.665270124180327e-09,2.5252799547674453e-09,0.11561879016415579,-2.8333202570585283e-08,-3.0944597884728312e-09,0.29346744606778513
-1.0402359663848497e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.2898046985508597e-15,0.9931228909853523,-4.8002982758452325e-09,2.5001566757349805e-09,0.11707657067447738,-2.8274844017999473e-08,-3.1807478050404047e-09,0.29361740527517843
-1.0211161740672632e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.3125824597411847e-15,0.9929498928492202,-4.934965681382068e-09,2.4746418102925515e-09,0.11853484842324699,-2.8213243450797576e-08,-3.2663113761206532e-09,0.29376915395751235
-1.0032229184915855e-14,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.334914825596855e-15,0.9927746617834917,-5.0692523941971816e-09,2.4487418297834702e-09,0.11999362866699861,-2.8146898801286674e-08,-3.352047126061427e-09,0.2939226463892629
-9.866051981421235e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.3567745436798258e-15,0.9925971937930804,-5.203141084395782e-09,2.4224647177574454e-09,0.12145291628487963,-2.8078153290712343e-08,-3.4341545374414056e-09,0.2940778516169938
-9.711658886636065e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.3781861457583153e-15,0.9924174848252565,-5.336611876845663e-09,2.395816654325261e-09,0.12291271623844198,-2.8005148688182955e-08,-3.517381755911998e-09,0.2942347314414127
-9.570902073624791e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.3990351095897226e-15,0.9922355308242365,-5.469649184023798e-09,2.3687991531456066e-09,0.12437303312995746,-2.792920185115771e-08,-3.6001169695048614e-09,0.2943932673771337
-9.441696787628177e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.4193481827804566e-15,0.9920513277143554,-5.6022341193215996e-09,2.3414206480987094e-09,0.12583387135499108,-2.7849079790104517e-08,-3.6841543306778216e-09,0.2945533769546919
-9.324146012606018e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.4393676828220018e-15,0.9918648713389026,-5.734352419114475e-09,2.313689448484339e-09,0.12729523558979797,-2.776666912395658e-08,-3.764876606954942e-09,0.2947152219228708
-9.217134578861277e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.458839332117658e-15,0.9916761575446734,-5.86598149623717e-09,2.2856031428079593e-09,0.1287571301226933,-2.7680163154195462e-08,-3.846953213566054e-09,0.2948785608746354
-9.120827191950543e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.4781194028894361e-15,0.9914851821610678,-5.997110681692966e-09,2.257174441500874e-09,0.13021955903409424,-2.7591828263169717e-08,-3.9266397990771646e-09,0.29504353625891483
-9.034379739496168e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.4970345972785257e-15,0.9912919409505824,-6.127721936989663e-09,2.2284067146112132e-09,0.13168252657975138,-2.7500089582920408e-08,-4.005465526518337e-09,0.2952100651677386
-8.95737093441524e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.5156941503478701e-15,0.9910964296523708,-6.257797355671667e-09,2.199301848810259e-09,0.13314603685548915,-2.7404293783182918e-08,-4.08586686144592e-09,0.2953781582525911
-8.889855096930673e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.5339531517008536e-15,0.9908986439711494,-6.387323715045096e-09,2.1698675017257673e-09,0.13461009388651812,-2.7305583646232107e-08,-4.1655763082441415e-09,0.29554779225083716
-8.830775827879434e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.5517441148344361e-15,0.9906985795819946,-6.5162834068008974e-09,2.1401062709506316e-09,0.13607470159518342,-2.7203954370556673e-08,-4.245352678353194e-09,0.29571892589868554
-8.780490559918678e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.5695166600836135e-15,0.9904962321012007,-6.644663040499229e-09,2.1100238796592202e-09,0.13753986401521642,-2.7099457841031047e-08,-4.3250675051184496e-09,0.29589174260641743
-8.737582239114897e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.5869226501308005e-15,0.9902915970874434,-6.7724455819853115e-09,2.079624771349075e-09,0.13900558527627802,-2.69904672653993e-08,-4.40515868052298e-09,0.2960660385092181
-8.70260884503396e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.6039447546818967e-15,0.9900846701354895,-6.899615893515755e-09,2.0489109387755917e-09,0.14047186893716093,-2.6881273182651483e-08,-4.482269704393095e-09,0.29624184123666725
-8.67505872403595e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.6210182131465192e-15,0.9898754466914951,-7.026161877010105e-09,2.017891497295464e-09,0.14193871930277865,-2.67685139880088e-08,-4.56189968461172e-09,0.2964193249948826
-8.653964447604554e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.6380545563214586e-15,0.9896639221864778,-7.152065193865374e-09,1.9865661034316255e-09,0.14340614046294206,-2.6652612658825342e-08,-4.637274505369747e-09,0.29659837032556857
-8.639984782061976e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.655027883633254e-15,0.9894500920095792,-7.277314612552235e-09,1.9549412044958005e-09,0.14487413648486439,-2.6534090844631056e-08,-4.716706238218243e-09,0.2967789525190563
-8.632240386930286e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.671736462327056e-15,0.9892339515319171,-7.401894108971606e-09,1.9230209519218877e-09,0.14634271125187187,-2.641171381093315e-08,-4.79443196364075e-09,0.2969611363786927
-8.629931664801337e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.6886361265715609e-15,0.9890154959845106,-7.525790219245732e-09,1.8908132111559837e-09,0.14781186928833728,-2.6288036779514547e-08,-4.871305342978183e-09,0.2971450845492038
-8.633722243966453e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.705576301013801e-15,0.988794720583834,-7.648987508580603e-09,1.8583162939709298e-09,0.14928161489459307,-2.6160316696205495e-08,-4.9496215411668664e-09,0.29733061872382377
-8.64266900406084e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.722376479544585e-15,0.9885716205289075,-7.771472078600515e-09,1.8255382920600637e-09,0.15075195217591644,-2.6030340383547303e-08,-5.025848157386037e-09,0.29751776032455846
-8.657501243840214e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.739187074886554e-15,0.988346190894546,-7.89323105936161e-09,1.7924821954672954e-09,0.1522228857440352,-2.5897896721234183e-08,-5.102622194531006e-09,0.29770669675720274
-8.676982981298274e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.7560395305967765e-15,0.9881184267288836,-8.014249511688634e-09,1.759152904374146e-09,0.15369442006408573,-2.576247229155134e-08,-5.179282381935185e-09,0.29789722077815967
-8.702358990643314e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.7728102916733022e-15,0.9878883230159642,-8.134515241606004e-09,1.7255543944955575e-09,0.15516655969862203,-2.5625768743140647e-08,-5.255272049936969e-09,0.2980896030402687
-8.732209910624083e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000094,1.789694970210904e-15,0.9876558746104935,-8.254012997112956e-09,1.6916911154460572e-09,0.1566393097130505,-2.548401388082484e-08,-5.331290526586382e-09,0.2982837717829096
-8.750888142463982e-15,-1.569999999994997,1.5700000000125394,-1.5699999999843075,-1.5700000000000092,1.802545454437432e-15,0.987421076764951,-8.372736466705759e-09,1.657559798444142e-09,0.15811267235849477,-2.534883166634747e-08,-5.425493534817474e-09,0.2984753329035375
-8.257845642597442e-15,-1.5699999999949974,1.5700000000125394,-1.5699999999843068,-1.570000000000007,1.6776181354459791e-15,0.9871839784392942,-8.490766674618434e-09,1.622759254512802e-09,0.1595863174359479,-2.5246834750436083e-08,-5.605050065619538e-09,0.29853061147417076
-7.329319065952874e-15,-1.5699999999949996,1.5700000000125394,-1.5699999999843046,-1.5700000000000047,1.4480647545441938e-15,0.9869446939878345,-8.608096787475557e-09,1.5872996616792757e-09,0.16105952629155337,-2.5125939283951864e-08,-5.737181520046773e-09,0.2984689618512786
-6.224556984711409e-15,-1.5699999999950018,1.5700000000125394,-1.569999999984304,-1.5700000000000025,1.1883053367925707e-15,0.9867032876758857,-8.724671951080145e-09,1.5513454060236312e-09,0.16253191098857608,-2.4990262179749925e-08,-5.847381196635146e-09,0.29835430620064923
-5.071234169178809e-15,-1.5699999999950038,1.5700000000125394,-1.569999999984303,-1.5700000000000003,9.316568931792935e-16,0.9864597905110143,-8.840454785614468e-09,1.5150042151429663e-09,0.1640032978478351,-2.484565735098936e-08,-5.941059100858106e-09,0.2982167147450444
-3.9333770334626605e-15,-1.5699999999950038,1.5700000000125394,-1.569999999984303,-1.569999999999998,6.91879467156245e-16,0.986214217655396,-8.955411655628646e-09,1.4783440144124686e-09,0.16547361389162657,-2.4692857939046747e-08,-6.023760560494648e-09,0.29807031332420447
-2.8408418406275604e-15,-1.5699999999950047,1.5700000000125394,-1.5699999999843024,-1.5699999999999958,4.731396578366824e-16,0.9859665771204346,-9.069523446759593e-09,1.4414156446404348e-09,0.16694283093746187,-2.4536980008222394e-08,-6.098318749031099e-09,0.29792089903550356
-1.808167943400382e-15,-1.5699999999950047,1.5700000000125394,-1.5699999999843024,-1.5699999999999936,2.755761787241797e-16,0.9857168739755542,-9.182769132185585e-09,1.4042523569977405e-09,0.16841093895546508,-2.4375075123044707e-08,-6.1709857758543695e-09,0.2977709926032278
-8.411864470330977e-16,-1.5699999999950047,1.5700000000125394,-1.5699999999843024,-1.5699999999999914,9.814295937547091e-17,0.9854651119924753,-9.295128145659426e-09,1.366875374888276e-09,0.16987793572344217,-2.4209227637607686e-08,-6.23811893005534e-09,0.29762143267057173
5.990296892730712e-17,-1.5699999999950065,1.5700000000125394,-1.5699999999843024,-1.5699999999999892,-6.116247757631134e-17,0.9852112946864255,-9.406583097550568e-09,1.3293056535628062e-09,0.1713438204963838,-2.403917973010517e-08,-6.30337244202859e-09,0.29747224104814113
8.962393825298387e-16,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999892,-2.0436485935949304e-16,0.9849554257178265,-9.517118193541893e-09,1.2915576633956614e-09,0.17280859165277407,-2.3865427542803223e-08,-6.36731173386782e-09,0.29732315081409727
1.671253939590642e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999892,-3.3347159646082656e-16,0.984697509027718,-9.626718667278259e-09,1.253645387692242e-09,0.17427224596764396,-2.3690130737374226e-08,-6.427021616368225e-09,0.29717375252950584
2.3877368005192896e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999892,-4.503155750045459e-16,0.9844375488615639,-9.73536948449667e-09,1.2155776138920043e-09,0.17573477854834563,-2.3510526034097443e-08,-6.488359503753868e-09,0.297023752312178
3.0505759773080184e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999892,-5.564490150537465e-16,0.9841755498078334,-9.843057418718738e-09,1.1773653208523142e-09,0.17719618269152643,-2.332960161998192e-08,-6.54606793563872e-09,0.29687272533430054
3.662614044765177e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999892,-6.532008333756392e-16,0.9839115167551911,-9.949766928363376e-09,1.1390115342192413e-09,0.178656450195618,-2.3144524463493868e-08,-6.605819901360056e-09,0.2967205237387102
4.228863469433943e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999892,-7.417240518756083e-16,0.9836454548623776,-1.0055485838037946e-08,1.100526183297572e-09,0.18011557158831712,-2.295577154925365e-08,-6.665561912064101e-09,0.29656680091428195
