q1,q2,q3,q4,q5,q6,wx_filt,wy_filt,wz_filt,target_dq1,target_dq2,target_dq3,target_dq4,target_dq5,target_dq6
-6.991534254505833e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,1.865362454574144e-15,-4.1135065010070284e-08,-3.526460077379647e-09,0.30368297452000015,-0.15184155145256648,-4.030630249029601e-05,-4.03063024903215e-05,-4.030630249030285e-05,0.00012087425097904867,0.15184142310018647
-6.7056003802717696e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,1.7191351317890685e-15,-4.101837495169286e-08,-3.6494135381375948e-09,0.3037673208121985,-0.15188372461651098,-4.031753800427128e-05,-4.031753800426921e-05,-4.031753800427074e-05,0.00012090795125897544,0.1518835962283474
-6.477550797947616e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,1.569525494637258e-15,-4.0896848299330297e-08,-3.7710265874379055e-09,0.3038462001075797,-0.15192316428089106,-4.0328047485819426e-05,-4.032804748578221e-05,-4.032804748580946e-05,0.00012093947961852769,0.15192303585925165
-6.30153325864497e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,1.4247892208898932e-15,-4.077072684601244e-08,-3.891363591375283e-09,0.3039197943161874,-0.1519599614007671,-4.0337855099662495e-05,-4.033785509964846e-05,-4.0337855099658755e-05,0.00012096890824579824,0.15195983294788282
-6.168202695190397e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,1.2889437234412981e-15,-4.0640295095843906e-08,-4.010497529981822e-09,0.3039883137783711,-0.1519942211463584,-4.034698878674865e-05,-4.0346988786752125e-05,-4.034698878674959e-05,0.00012099632060607049,0.1519940926643715
-6.0688699386791e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,1.163669688453546e-15,-4.0505877111761295e-08,-4.1285086637082404e-09,0.30405199517705583,-0.15202606185917739,-4.0355479986640205e-05,-4.0355479986656773e-05,-4.035547998664467e-05,0.00012102181061371328,0.15202593335013037
-5.995728365856884e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,1.0495028913708297e-15,-4.036783258011343e-08,-4.245483186172696e-09,0.30411109882963333,-0.1520556136979748,-4.036336327766901e-05,-4.0363363277695224e-05,-4.036336327767605e-05,0.00012104548155784692,0.1520554851638003
-5.942653942067628e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,9.463475327668146e-16,-4.022655209511545e-08,-4.361511888964174e-09,0.30416590540012534,-0.15208301699482119,-4.037067594012582e-05,-4.0370675940158997e-05,-4.0370675940134704e-05,0.00012106744479796351,0.15208288843733347
-5.904762761734824e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,8.53576059483407e-16,-4.008245167454464e-08,-4.476688860124414e-09,0.30421671209157114,-0.1521084203512988,-4.0377457450475906e-05,-4.03774574505141e-05,-4.0377457450486145e-05,0.00012108781825335952,0.15210829177218688
-5.878701707717428e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,7.706227483795316e-16,-3.9935966527393607e-08,-4.591110233576854e-09,0.3042638283942149,-0.15213197851259525,-4.0383748916665536e-05,-4.038374891664189e-05,-4.038374891665921e-05,0.00012110672471645334,0.15213184991341752
-5.861544154127736e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,6.970127798900113e-16,-3.978754410459292e-08,-4.70487300243006e-09,0.3043075714771591,-0.15215385006332885,-4.038959246599086e-05,-4.0389592465969496e-05,-4.0389592465985135e-05,0.00012112429002486006,0.15215372144550998
-5.8512411147138105e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,6.320213038761683e-16,-3.963763647532278e-08,-4.818073904919232e-09,0.3043482613199313,-0.1521741949933309,-4.039503059874824e-05,-4.0395030598728224e-05,-4.039503059874291e-05,0.00012114064113058434,0.15217406635816072
-5.846255624475939e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,5.748749623164993e-16,-3.9486692083757995e-08,-4.930808387889823e-09,0.30438621568612545,-0.1521931721844657,-4.040010552067509e-05,-4.0400105520655716e-05,-4.040010552066989e-05,0.00012115590410695282,0.15219304353309987
-5.8456136395704906e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,5.250469345991309e-16,-3.933514695418965e-08,-5.043169649267561e-09,0.30442174504418823,-0.15221093687102216,-4.040485846853946e-05,-4.040485846852017e-05,-4.0404858468534284e-05,0.00012117020213505267,0.15221080820448554
-5.8483518887188585e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,4.812958634466755e-16,-3.918341542616892e-08,-5.15524775796248e-09,0.30445514754079867,-0.15222763812640283,-4.0409329042708376e-05,-4.04093290426887e-05,-4.040932904270309e-05,0.00012118365351158132,0.1522275094455945
-5.8540769827152825e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,4.4367555578007473e-16,-3.903188051543981e-08,-5.26712884715464e-09,0.30448670413038825,-0.1522434164278829,-4.0413554560463435e-05,-4.041355456044305e-05,-4.041355456045799e-05,0.00012119636971923973,0.15224328773358337
-5.8621057200311065e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,4.1157709655420607e-16,-3.888088401076523e-08,-5.378894374921535e-09,0.30451667396043464,-0.1522584013492559,-4.04175694432861e-05,-4.041756944326464e-05,-4.0417569443280374e-05,0.0001212084535992291,0.1522582726421365
-5.872057760850149e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,3.8443668708684997e-16,-3.873071643106068e-08,-5.490620444700242e-09,0.3045452901064685,-0.15227270942833643,-4.042140465057619e-05,-4.042140465055344e-05,-4.0421404650570096e-05,0.00012121999766313047,0.15227258070897012
-5.8838244799731916e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,3.6139666247319843e-16,-3.8581606981254994e-08,-5.602377177130185e-09,0.30457275574349413,-0.15228644225266968,-4.042508717130954e-05,-4.042508717128525e-05,-4.042508717130307e-05,0.00012123108257854984,0.1522863135215437
-5.896738129140662e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,3.4244807804532813e-16,-3.8433713658699694e-08,-5.714228124378189e-09,0.3045992408319524,-0.15229968480251213,-4.04286395840008e-05,-4.042863958397478e-05,-4.042863958399383e-05,0.00012124177585948346,0.15229955606004192
-5.911401965217595e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,3.271356197127722e-16,-3.8287113674433914e-08,-5.826229718077213e-09,0.3046248793866623,-0.15231250408530134,-4.0432079694021695e-05,-4.043207969405905e-05,-4.043207969403172e-05,0.00012125213078848984,0.1523123753318458
-5.927103201508546e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,3.148621089189256e-16,-3.814179436485111e-08,-5.9384307424826975e-09,0.3046497673865446,-0.15232494809051822,-4.043542025611336e-05,-4.0435420256148635e-05,-4.043542025612284e-05,0.00012126218559350728,0.15232481932639555
-5.943615361732209e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,3.051799226324822e-16,-3.799764477896751e-08,-6.050871825333033e-09,0.30467396137154606,-0.15233704508814794,-4.043866878783271e-05,-4.043866878786581e-05,-4.0438668787841596e-05,0.00012127196289761306,0.1523369163136525
-5.961418947350771e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,2.982083264805473e-16,-3.7854448134222905e-08,-6.163584940154381e-09,0.3046974777612007,-0.1523488032879611,-4.0441827479055255e-05,-4.0441827479086006e-05,-4.0441827479063495e-05,0.00012128146945524381,0.15234867450337994
-5.9801699765902855e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,2.9339163296840433e-16,-3.771187533920621e-08,-6.2765929153377515e-09,0.30472029291685004,-0.15236021087062346,-4.0444893200042576e-05,-4.044489320007087e-05,-4.0444893200050145e-05,0.00012129069618344704,0.15236008207625348
-6.000147285920729e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,2.908356229586379e-16,-3.7569479784535026e-08,-6.3899089472084826e-09,0.3047423439568416,-0.15237123639529535,-4.044785760947379e-05,-4.044785760949942e-05,-4.044785760948064e-05,0.00012129961849167158,0.15237110759145966
-6.020861608782972e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,2.8993232669489515e-16,-3.742669360297672e-08,-6.503536116468655e-09,0.3047635303211835,-0.15238182958195975,-4.045070736194658e-05,-4.045070736196951e-05,-4.0450707361952724e-05,0.00012130819690849615,0.15238170076902352
-6.0425608378393604e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,2.907627069744064e-16,-3.728282559645347e-08,-6.617466909760926e-09,0.30478371606928956,-0.15239192246029465,-4.04534244127773e-05,-4.045342441279736e-05,-4.045342441278269e-05,0.0001213163779985791,0.15239179363868
-6.065246768799741e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,2.930762893784049e-16,-3.713706102053647e-08,-6.731682750600573e-09,0.30480273288176035,-0.15240143087056507,-4.045598641624432e-05,-4.045598641626138e-05,-4.045598641624888e-05,0.00012132409555807352,0.15240130204076452
-6.089037898185305e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,2.9658622789336913e-16,-3.6988463406150934e-08,-6.846153546476224e-09,0.30482038372475034,-0.15241025629580623,-4.045836721177509e-05,-4.045836721178904e-05,-4.045836721177884e-05,0.00012133127207182086,0.1524101274583949
-6.11355853130856e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,3.0132155542059904e-16,-3.6835978583262374e-08,-6.9608372614625185e-09,0.3048364471235303,-0.15241828799860682,-4.046053739099613e-05,-4.046053739100684e-05,-4.046053739099902e-05,0.00012133782041090307,0.1524181591542527
-6.139073438810355e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,3.071566468096213e-16,-3.667844105212109e-08,-7.075679526156727e-09,0.30485068198052423,-0.15242540543012803,-4.046246493705773e-05,-4.046246493706506e-05,-4.0462464937059704e-05,0.0001213436457446365,0.15242527657960006
-6.165725687943616e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,3.1391397411908685e-16,-3.651458282408056e-08,-7.190613299088448e-09,0.30486283286255755,-0.15243148087372832,-4.046411592625013e-05,-4.0464115926253945e-05,-4.0464115926251174e-05,0.00012134864763691807,0.15243135201790253
-6.193412650502385e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,3.2156314241871653e-16,-3.6343044826008396e-08,-7.305558595910416e-09,0.30487263567247924,-0.15243638228077658,-4.046545528065719e-05,-4.046545528065734e-05,-4.046545528065722e-05,0.00012135272229305291,0.15243625342063946
-6.222272267496189e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,3.300813089239886e-16,-3.6162390929861244e-08,-7.420422304624437e-09,0.30487982361191013,-0.15243997625202663,-4.0466447559476705e-05,-4.0466447559473045e-05,-4.046644755947571e-05,0.00012135576491987113,0.15243984738867639
-6.252420397785621e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,3.393574242273864e-16,-3.5971124632145895e-08,-7.535098106796912e-09,0.3048841333348388,-0.15244213111441718,-4.0467057775706844e-05,-4.046705777569921e-05,-4.046705777570481e-05,0.00012135767215918425,0.1524420022490622
-6.283833295649036e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,3.4929043391017073e-16,-3.576770836686792e-08,-7.64946652613386e-09,0.30488531118636025,-0.15244272004044207,-4.046725222417317e-05,-4.046725222416142e-05,-4.046725222417005e-05,0.00012135834455250819,0.15244259117439682
-6.3161229657864825e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,3.5971153108221723e-16,-3.5550585390406216e-08,-7.763395126867592e-09,0.3048831194172773,-0.15244162415545237,-4.046699930640429e-05,-4.0466999306388244e-05,-4.0466999306399994e-05,0.00012135768899360399,0.1524414952901306
-6.349945159082872e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,3.709546466245198e-16,-3.5318204127892404e-08,-7.87673888510615e-09,0.3048773422638292,-0.15243873557752216,-4.046627033766291e-05,-4.04662703376424e-05,-4.0466270337657406e-05,0.00012135562112485589,0.1524386067144276
-6.321836008198137e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,3.576101168789786e-16,-3.506904481857484e-08,-7.989340756566803e-09,0.3048677917827441,-0.15243396033497578,-4.046504032156622e-05,-4.046504032154943e-05,-4.046504032156171e-05,0.00012135206763392896,0.15243383147569042
-6.221510981388251e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,3.155631438792592e-16,-3.480164824288808e-08,-8.101032463899833e-09,0.30485431333537905,-0.1524272211084591,-4.046328867821618e-05,-4.046328867821264e-05,-4.046328867821524e-05,0.0001213469684086249,0.15242709225462925
-6.091499923113308e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,2.6092649995593287e-16,-3.4514646257291077e-08,-8.211635525992338e-09,0.30483679062098185,-0.15241845974757126,-4.0460999912561756e-05,-4.046099991257537e-05,-4.046099991256542e-05,0.00012134027851040665,0.15241833090089138
-5.951941532973387e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,2.018000833567857e-16,-3.420679380534807e-08,-8.320962550026463e-09,0.30481515016781174,-0.15240763951642639,-4.0458164210891986e-05,-4.045816421092404e-05,-4.045816421090059e-05,0.0001213319699305866,0.152407510678621
-5.814072334900398e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,1.4271595064236546e-16,-3.3877002016072695e-08,-8.428818804441939e-09,0.30478936520130956,-0.15239474702773925,-4.045477795477645e-05,-4.0454777954761296e-05,-4.04547779547724e-05,0.00012132203309739122,0.15239461820054337
-5.683006280148991e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,8.574995256156259e-17,-3.352437194423198e-08,-8.535004087214868e-09,0.30475945881982974,-0.15237979383069183,-4.045084414306411e-05,-4.045084414306626e-05,-4.045084414306471e-05,0.00012131047810668014,0.1523796650158301
-5.5612361866829364e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,3.186650388746189e-17,-3.314822845298297e-08,-8.63931489905478e-09,0.30472550641984014,-0.15236281762353404,-4.0446372714649046e-05,-4.044637271466727e-05,-4.044637271465393e-05,0.00012129733565368933,0.15236268882269868
-5.4501599400801406e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-1.836856043051184e-17,-3.274815368773604e-08,-8.741546925375493e-09,0.304687637323456,-0.15234388306735086,-4.044138076522196e-05,-4.0441380765189474e-05,-4.044138076521326e-05,0.00012128265764758099,0.15234375428217922
-5.349792986833434e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-6.473997543914341e-17,-3.2324019542421134e-08,-8.841497824377368e-09,0.30464603557146575,-0.15232308218257523,-4.043589265337e-05,-4.043589265335078e-05,-4.043589265336486e-05,0.00012126651749473105,0.15232295341462682
-5.259934066832347e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-1.0767993461757155e-16,-3.1876018476395655e-08,-8.938970311453249e-09,0.3046009398545819,-0.1523005343146139,-4.04299399926437e-05,-4.0429939992636316e-05,-4.042993999264174e-05,0.00012124901004053892,0.15230040556534744
-5.179841426548707e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-1.4699656806258431e-16,-3.140469200319111e-08,-9.0337755225441e-09,0.30455264256455833,-0.15227638565940582,-4.0423561526632994e-05,-4.0423561526636166e-05,-4.0423561526633835e-05,0.00012123025116312891,0.15227625693015684
-5.109538655850096e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-1.829341160304565e-16,-3.091095614233123e-08,-9.125736631151546e-09,0.30450148795517384,-0.15225080834391275,-4.041680288612282e-05,-4.041680288613527e-05,-4.0416802886126175e-05,0.00012121037701566905,0.15225067963587213
-5.048655193068678e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-2.1566269323018299e-16,-3.039612310377246e-08,-9.214692685584808e-09,0.3044478694110247,-0.15222399906051623,-4.040971622788457e-05,-4.040971622790502e-05,-4.0409716227890065e-05,0.0001211895429172211,0.15222387037470972
-4.997077307090632e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-2.4545373984004084e-16,-2.986191846230705e-08,-9.300502624808176e-09,0.30439222582974573,-0.15219617725812623,-4.0402359755858706e-05,-4.0402359755886e-05,-4.040235975586602e-05,0.00012116792189509905,0.15219604859539526
-4.953336166552451e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-2.7252016606165183e-16,-2.931049307768842e-08,-9.38304942310336e-09,0.30433503713083826,-0.15216758289659496,-4.039479712646301e-05,-4.0394797126496056e-05,-4.0394797126471885e-05,0.00012114570288473003,0.15216745425757988
-4.917500506483737e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-2.9710448420407856e-16,-2.8744429026398593e-08,-9.462244305813888e-09,0.3042768189118604,-0.15213847377481046,-4.0387096740762094e-05,-4.038709674079984e-05,-4.0387096740772224e-05,0.00012112308859601396,0.15213834515993577
-4.8890485274839284e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-3.1951569866274286e-16,-2.81667388339161e-08,-9.53803097083691e-09,0.3042181162804566,-0.15210912244671004,-4.037933092725497e-05,-4.037933092729644e-05,-4.037933092726608e-05,0.0001211002930582323,0.15210899385617221
-4.867826875931993e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-3.396488518910847e-16,-2.7580857332983618e-08,-9.610389743415458e-09,0.3041594968986663,-0.15207981274343368,-4.037157502009287e-05,-4.037157502013716e-05,-4.0371575020104744e-05,0.00012107753885868977,0.15207968417719184
-4.8533725263495104e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-3.580059193305693e-16,-2.6990625524499294e-08,-9.67934158531634e-09,0.30410154328423816,-0.1520508359239786,-4.0363906338638403e-05,-4.036390633868456e-05,-4.036390633865076e-05,0.00012105505409351951,0.15205070738174875
-4.8458228742567855e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-3.743439753200562e-16,-2.64002658838931e-08,-9.744951873808123e-09,0.30404484442232943,-0.15202248648104805,-4.035640307544828e-05,-4.0356403075430215e-05,-4.0356403075443436e-05,0.00012103306905246462,0.15202235796230046
-4.844209735584124e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-3.890459194092855e-16,-2.581434863764827e-08,-9.807333861120616e-09,0.3039899867500164,-0.15199505763330406,-4.034914310077059e-05,-4.034914310075275e-05,-4.03491431007658e-05,0.00012101181266296512,0.15199492913726484
-4.849251387494531e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-4.0221951790607063e-16,-2.523774863221103e-08,-9.86665172141359e-09,0.30393754458546096,-0.15196883653994903,-4.0342202693447876e-05,-4.034220269349456e-05,-4.0342202693460385e-05,0.00012099150872253527,0.15196870806560522
-4.860270179913282e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-4.139368397616957e-16,-2.4675592530863703e-08,-9.923123089864908e-09,0.30388807008332713,-0.1519440992784318,-4.03356552086348e-05,-4.0335655208680015e-05,-4.033565520864692e-05,0.00012097237195218347,0.15194397082454109
-4.8774626109316105e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-4.2439808290731024e-16,-2.4133196202912253e-08,-9.977020997464533e-09,0.3038420828080426,-0.151921105631076,-4.032956969445827e-05,-4.032956969450121e-05,-4.032956969446978e-05,0.00012095460390747895,0.15192097719618047
-4.900193085660624e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-4.335369687088574e-16,-2.3615992313174248e-08,-1.0028675105615346e-08,0.30380005902663737,-0.15190009373149724,-4.0324009471472586e-05,-4.032400947151252e-05,-4.032400947148327e-05,0.00012093838878776506,0.151899965313942
-4.930012850075525e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-4.414656680454762e-16,-2.312944827735835e-08,-1.0078472146826136e-08,0.3037624208330202,-0.15188127462673934,-4.0319030689341616e-05,-4.0319030689377646e-05,-4.031903068935125e-05,0.00012092388918789082,0.15188114622469528
-4.9664009992425454e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-4.480213540796504e-16,-2.267897491928622e-08,-1.0126855481758795e-08,0.3037295252254985,-0.15186482681603158,-4.031468087704815e-05,-4.031468087707937e-05,-4.031468087705651e-05,0.00012091124184062386,0.1518646984275228
-5.008397997298377e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-4.535682069329855e-16,-2.2269826347470088e-08,-1.017432368876037e-08,0.3037016532689027,-0.15185089083184838,-4.031099750400887e-05,-4.031099750403457e-05,-4.031099750401577e-05,0.00012090055340153046,0.15185076245478424
-5.05677487970018e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-4.581500148207231e-16,-2.190699175943018e-08,-1.022142810983636e-08,0.30367899948160904,-0.1518395639334193,-4.030800657069102e-05,-4.030800657071038e-05,-4.0308006570696225e-05,0.00012089189633147468,0.1518394355656308
-5.112166372281045e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-4.614949547056938e-16,-2.1595080080074632e-08,-1.0268769286837242e-08,0.30366166159582153,-0.15183089498686692,-4.0305721248398334e-05,-4.03057212484104e-05,-4.030572124840158e-05,0.00012088530493490025,0.1518307666261472
-5.174605112914496e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-4.639597900890177e-16,-2.1338198542878046e-08,-1.03169922334508e-08,0.30364963084639707,-0.1518248796096181,-4.030414058881697e-05,-4.030414058882082e-05,-4.0304140588818005e-05,0.00012088077161461771,0.1518247512537671
-5.244307601527786e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-4.652404395307621e-16,-2.1139826526546438e-08,-1.036678050242153e-08,0.30364278294900654,-0.1518214556594818,-4.030324832465022e-05,-4.030324832464492e-05,-4.0303248324648805e-05,0.00012087824340580248,0.15182132730635464
-5.321723167076576e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-4.65590186210947e-16,-2.1002686162094546e-08,-1.041884902323212e-08,0.3036408699322175,-0.15182049915068985,-4.030301178317682e-05,-4.030301178316135e-05,-4.0303011783172674e-05,0.00012087761885322458,0.15182037079824842
-5.4076043695353804e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-4.647396804286089e-16,-2.0928611422244935e-08,-1.0473935703212914e-08,0.30364351298988373,-0.15182182068008895,-4.0303380934811896e-05,-4.030338093478513e-05,-4.0303380934804734e-05,0.00012087874529624298,0.15182169232645654
-5.502120947530567e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-4.628762147209132e-16,-2.0918417592981855e-08,-1.0532791804572523e-08,0.3036501965197444,-0.15182516244643993,-4.030428759869664e-05,-4.030428759865745e-05,-4.0304287598686124e-05,0.0001208814166257239,0.1518250340899582
-5.605907537109732e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-4.597953729326327e-16,-2.097177320192419e-08,-1.0596171130996952e-08,0.3036602635111074,-0.1518301959442578,-4.030564482691453e-05,-4.030564482692682e-05,-4.0305644826917835e-05,0.00012088537157565744,0.15183006758354584
-5.719565372423233e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-4.555782161168197e-16,-2.1087076635711495e-08,-1.0664818080034591e-08,0.3036729124386759,-0.15183652041072485,-4.030734648836353e-05,-4.030734648836087e-05,-4.030734648836283e-05,0.00012089029260977643,0.15183639204473906
-5.843705118486262e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-4.500392508342894e-16,-2.126133981449251e-08,-1.0739454641218516e-08,0.3036871958107591,-0.15184366209979558,-4.030926707157517e-05,-4.030926707155617e-05,-4.030926707157006e-05,0.00012089580545983274,0.15184353372789033
-5.9793944908220186e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-4.430330347517344e-16,-2.149008140146906e-08,-1.082076644447807e-08,0.30370202050812994,-0.15185107445162546,-4.031126172511912e-05,-4.0311261725147435e-05,-4.031126172512674e-05,0.00012090147936730816,0.15185094607361355
-6.127026910823514e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-4.3463711542954184e-16,-2.1767232104887584e-08,-1.090938798850691e-08,0.3037161500345203,-0.15185813921781904,-4.031316655145053e-05,-4.031316655145942e-05,-4.031316655145291e-05,0.00012090682807417699,0.15185801083403094
-6.2885772476657336e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-4.2463255517963713e-16,-2.208505467457155e-08,-1.1005887203980674e-08,0.303728208781137,-0.15186416859368912,-4.031479916759002e-05,-4.0314799167577655e-05,-4.0314799167586695e-05,0.00012091131160088287,0.1518640402050306
-6.463870246843757e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-4.130153289014549e-16,-2.2434081200900565e-08,-1.1110749531407347e-08,0.3037366883856462,-0.1518684083977501,-4.0315959543897636e-05,-4.03159595438622e-05,-4.0315959543888135e-05,0.00012091433884095333,0.1518682800057569
-6.654877699414841e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-3.9937278586001533e-16,-2.280307028717051e-08,-1.1224361717464563e-08,0.30373995624090994,-0.15187004232608772,-4.0316431127905726e-05,-4.0316431127910334e-05,-4.0316431127906993e-05,0.00012091527099169285,0.1518699139329766
-6.863272337901683e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-3.8377052367488597e-16,-2.3178986582968044e-08,-1.1346995556413957e-08,0.30373626618055527,-0.15186819729514667,-4.0315982257208225e-05,-4.0315982257185456e-05,-4.031598225720213e-05,0.0001209134258292508,0.15186806890386242
-7.090401508814361e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-3.6594861842774013e-16,-2.354700503346014e-08,-1.1478791824032314e-08,0.30372377133750633,-0.15186194987099857,-4.0314367860512444e-05,-4.0314367860524926e-05,-4.0314367860515805e-05,0.00012090808282416552,0.1518618214852547
-7.337820112228213e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-3.456488504305417e-16,-2.3890542014785312e-08,-1.1619744669884303e-08,0.30370053913831474,-0.15185033376651066,-4.031133144269089e-05,-4.031133144273596e-05,-4.031133144270297e-05,0.00012089848908042004,0.15185020539082456
-7.607635991326553e-15,-1.569999999995,1.5700000000125411,-1.5699999999843048,-1.5699999999999974,-3.2273912997736394e-16,-2.4191315287149072e-08,-1.1769686749081324e-08,0.3036645683610123,-0.15183234837027593,-4.0306607343680146e-05,-4.030660734368973e-05,-4.0306607343682714e-05,0.00012088386606729839,0.15183222000999647
