Zaman_s,Roll_Derece,Pitch_Derece,Yaw_Derece
93.55,94.41288334637552,0.011057683198739563,90.26296835553974
93.6,94.41288334637414,0.01105768319895266,90.26296835553825
93.65,94.41288334637422,0.011057683200278952,90.26296835553688
93.7,94.41288334637666,0.011057683200571563,90.26296835553843
93.75,94.41288334637858,0.011057683200651076,90.26296835553997
93.8,94.41288334637953,0.01105768319890177,90.2629683555426
93.85,94.41288334637913,0.011057683197349661,90.26296835554304
93.9,94.41288334637994,0.011057683196764439,90.26296835554238
93.95,94.41288334638433,0.011057683199079881,90.26296835554112
94.0,94.41288334638578,0.01105768319952516,90.2629683555427
94.05,94.41288334638544,0.011057683198329272,90.26296835554456
94.1,94.41288334638193,0.0110576831984883,90.26296835554214
94.15,94.41288334638219,0.011057683196805786,90.2629683555439
94.2,94.41288334638186,0.011057683195498578,90.26296835554399
94.25,94.41288334638188,0.011057683194773411,90.26296835554356
94.3,94.41288334638253,0.011057683193975092,90.26296835554379
94.35,94.41288334638267,0.011057683195050119,90.26296835554206
94.4,94.4128833463802,0.011057683196983897,90.2629683555395
94.45,94.41288334637913,0.011057683197540493,90.2629683555399
94.5,94.41288334637788,0.011057683197063411,90.26296835554054
94.55,94.41288334637817,0.011057683196586328,90.26296835554129
94.6,94.41288334637852,0.011057683197985772,90.26296835553961
94.65,94.41288334637704,0.01105768320113134,90.262968355538
94.7,94.4128833463752,0.011057683201840604,90.26296835553883
94.75,94.41288334637682,0.011057683206127992,90.2629683555378
94.8,94.41288334637878,0.011057683204524991,90.26296835554396
94.85,94.41288334637706,0.011057683203271853,90.26296835554436
94.9,94.4128833463835,0.01105768320130945,90.26296835554857
94.95,94.4128833463868,0.01105768319837698,90.26296835555122
95.0,94.41288334638739,0.011057683196974356,90.26296835554956
95.05,94.41288334638749,0.011057683196357327,90.26296835554761
95.1,94.41288334638286,0.01105768319786491,90.26296835554183
95.15,94.41288334638455,0.011057683197906258,90.26296835554281
95.2,94.41288334638217,0.011057683199897285,90.26296835554021
95.25,94.41288334638453,0.01105768320032666,90.26296835554292
95.3,94.41288334638347,0.011057683201163146,90.26296835554311
95.35,94.4128833463838,0.011057683200835548,90.26296835554501
95.4,94.4128833463821,0.011057683199607855,90.2629683555453
95.45,94.41288334637716,0.01105768319998316,90.26296835554135
95.5,94.41288334638041,0.01105768319814798,90.26296835554481
95.55,94.41288334637757,0.01105768319929298,90.26296835554052
95.6,94.4128833463743,0.011057683200183535,90.26296835553805
95.65,94.41288334637642,0.011057683198386521,90.26296835554118
95.7,94.41288334638011,0.011057683197534134,90.26296835554288
95.75,94.41288334638145,0.011057683195934314,90.26296835554403
95.8,94.41288334638338,0.011057683194751148,90.26296835554476
95.85,94.41288334638212,0.011057683195123272,90.26296835554264
95.9,94.41288334638224,0.011057683194620745,90.26296835554275
95.95,94.4128833463841,0.011057683195062841,90.26296835554268
96.0,94.41288334638128,0.01105768319624919,90.26296835554002
96.05,94.4128833463785,0.011057683198062105,90.26296835553751
96.1,94.41288334637902,0.011057683199541063,90.26296835553799
96.15,94.41288334638354,0.0110576832002217,90.26296835554123
96.2,94.41288334638577,0.011057683199302521,90.26296835554534
96.25,94.41288334638503,0.011057683199267535,90.2629683555454
96.3,94.41288334638519,0.011057683197616828,90.26296835554714
96.35,94.41288334638213,0.01105768319751823,90.26296835554417
96.4,94.41288334637669,0.011057683199773244,90.26296835553875
96.45,94.41288334637149,0.011057683202689812,90.26296835553406
96.5,94.41288334637152,0.011057683202753422,90.26296835553617
96.55,94.41288334637434,0.011057683200813285,90.26296835554035
96.6,94.41288334637609,0.011057683199432924,90.26296835554125
96.65,94.41288334637342,0.011057683199910007,90.26296835553772
96.7,94.41288334637198,0.011057683200549298,90.26296835553596
96.75,94.41288334637314,0.011057683199964077,90.26296835553742
96.8,94.41288334637542,0.01105768319820523,90.26296835553983
96.85,94.41288334638051,0.011057683196837592,90.26296835554275
96.9,94.412883346386,0.011057683196767618,90.26296835554506
96.95,94.41288334638291,0.011057683197486425,90.26296835554291
