Time_sec,Roll_deg,Pitch_deg,Yaw_deg
103.96,-3.59447e-06,4.92853e-08,0.560335
103.97,-3.90919e-06,4.90621e-08,0.560335
103.98,-4.21985e-06,4.87903e-08,0.560335
103.99,-4.52602e-06,4.84665e-08,0.560335
104,-4.82731e-06,4.80836e-08,0.560335
104.01,-5.12325e-06,4.76342e-08,0.560335
104.02,-5.4134e-06,4.7108e-08,0.560336
104.03,-5.69725e-06,4.64905e-08,0.560336
104.04,-5.97426e-06,4.57613e-08,0.560336
104.05,-6.24377e-06,4.48927e-08,0.560336
104.06,-6.50504e-06,4.38432e-08,0.560336
104.07,-6.75709e-06,4.25491e-08,0.560336
104.08,-6.99854e-06,4.09049e-08,0.560336
104.09,-7.22721e-06,3.87801e-08,0.560336
104.1,-7.43021e-06,3.59216e-08,0.560336
104.11,-7.58996e-06,3.0506e-08,0.560336
104.12,-7.66567e-06,1.67369e-08,0.560337
104.13,-7.48159e-06,9.98992e-09,0.560337
104.14,-7.25915e-06,1.19592e-08,0.560337
104.15,-7.02088e-06,1.37399e-08,0.560337
104.16,-6.76796e-06,1.5263e-08,0.560337
104.17,-6.50187e-06,1.62545e-08,0.560338
104.18,-6.22383e-06,1.71092e-08,0.560338
104.19,-5.9347e-06,1.79029e-08,0.560338
104.2,-5.63525e-06,1.86383e-08,0.560338
104.21,-5.3262e-06,1.93192e-08,0.560338
104.22,-5.00826e-06,1.99481e-08,0.560338
104.23,-4.6821e-06,2.05283e-08,0.560339
104.24,-4.34835e-06,2.10622e-08,0.560339
104.25,-4.00764e-06,2.15526e-08,0.560339
104.26,-3.66056e-06,2.20016e-08,0.560339
104.27,-3.3077e-06,2.24117e-08,0.560339
104.28,-2.94962e-06,2.27844e-08,0.560339
104.29,-2.58685e-06,2.31221e-08,0.560339
104.3,-2.21995e-06,2.34268e-08,0.560339
104.31,-1.84943e-06,2.36992e-08,0.560339
104.32,-1.4758e-06,2.39411e-08,0.560339
104.33,-1.09957e-06,2.41546e-08,0.560339
104.34,-7.21227e-07,2.43402e-08,0.56034
104.35,-3.41268e-07,2.44994e-08,0.56034
104.36,3.98274e-08,2.46325e-08,0.56034
104.37,4.21582e-07,2.47412e-08,0.56034
104.38,8.03522e-07,2.48259e-08,0.56034
104.39,1.18517e-06,2.48871e-08,0.56034
104.4,1.56607e-06,2.49251e-08,0.56034
104.41,1.94574e-06,2.494e-08,0.56034
104.42,2.32371e-06,2.49322e-08,0.56034
104.43,2.69951e-06,2.49014e-08,0.56034
104.44,3.07266e-06,2.48468e-08,0.56034
104.45,3.44266e-06,2.47677e-08,0.56034
104.46,3.80903e-06,2.46634e-08,0.56034
104.47,4.17123e-06,2.45319e-08,0.56034
104.48,4.52874e-06,2.43715e-08,0.56034
104.49,4.88097e-06,2.41795e-08,0.56034
104.5,5.2273e-06,2.39519e-08,0.56034
104.51,5.56704e-06,2.3684e-08,0.560339
104.52,5.89941e-06,2.33693e-08,0.560339
104.53,6.22347e-06,2.29981e-08,0.560339
104.54,6.53806e-06,2.25578e-08,0.560339
104.55,6.84163e-06,2.20296e-08,0.560339
104.56,7.13201e-06,2.1383e-08,0.560339
104.57,7.40595e-06,2.06745e-08,0.560339
104.58,7.65099e-06,2.01962e-08,0.560339
104.59,7.84486e-06,1.88548e-08,0.560339
104.6,7.95601e-06,1.51169e-08,0.560339
104.61,7.85919e-06,1.09638e-08,0.560339
104.62,7.69057e-06,1.37871e-08,0.560338
104.63,7.50731e-06,1.64208e-08,0.560338
104.64,7.31036e-06,1.88759e-08,0.560338
104.65,7.10059e-06,2.11629e-08,0.560338
104.66,6.87882e-06,2.32912e-08,0.560338
104.67,6.64584e-06,2.527e-08,0.560337
104.68,6.40237e-06,2.7108e-08,0.560337
104.69,6.1491e-06,2.88136e-08,0.560337
104.7,5.88668e-06,3.03945e-08,0.560337
104.71,5.61572e-06,3.18576e-08,0.560337
104.72,5.33683e-06,3.32098e-08,0.560337
104.73,5.05056e-06,3.44577e-08,0.560337
104.74,4.75746e-06,3.56076e-08,0.560337
104.75,4.45806e-06,3.66645e-08,0.560336
104.76,4.15285e-06,3.76346e-08,0.560336
104.77,3.84233e-06,3.85223e-08,0.560336
104.78,3.52697e-06,3.93325e-08,0.560336
104.79,3.20723e-06,4.0069e-08,0.560336
104.8,2.88357e-06,4.07361e-08,0.560336
104.81,2.55643e-06,4.13373e-08,0.560336
104.82,2.22625e-06,4.18762e-08,0.560336
104.83,1.89344e-06,4.23557e-08,0.560336
104.84,1.55843e-06,4.2779e-08,0.560336
104.85,1.22164e-06,4.31485e-08,0.560336
104.86,8.83478e-07,4.34662e-08,0.560336
104.87,5.44349e-07,4.37337e-08,0.560336
104.88,2.04659e-07,4.39536e-08,0.560336
104.89,-1.35187e-07,4.41269e-08,0.560335
104.9,-4.74787e-07,4.42543e-08,0.560335
104.91,-8.13736e-07,4.43366e-08,0.560335
104.92,-1.15163e-06,4.43743e-08,0.560335
104.93,-1.48806e-06,4.4367e-08,0.560335
104.94,-1.8226e-06,4.43141e-08,0.560335
104.95,-2.15484e-06,4.42145e-08,0.560335
104.96,-2.48434e-06,4.40662e-08,0.560335
104.97,-2.81065e-06,4.38667e-08,0.560336
104.98,-3.13329e-06,4.3612e-08,0.560336
104.99,-3.45175e-06,4.3297e-08,0.560336
105,-3.76548e-06,4.29148e-08,0.560336
105.01,-4.07386e-06,4.24553e-08,0.560336
105.02,-4.37617e-06,4.1905e-08,0.560336
105.03,-4.67156e-06,4.12457e-08,0.560336
105.04,-4.95893e-06,4.04506e-08,0.560336
105.05,-5.23676e-06,3.94781e-08,0.560336
105.06,-5.50282e-06,3.82631e-08,0.560336
105.07,-5.75202e-06,3.71367e-08,0.560336
105.08,-5.96563e-06,3.56532e-08,0.560336
105.09,-6.12298e-06,3.16265e-08,0.560336
105.1,-6.14764e-06,1.97273e-08,0.560336
105.11,-6.05336e-06,2.49949e-08,0.560337
105.12,-5.9461e-06,2.99412e-08,0.560337
105.13,-5.82671e-06,3.45823e-08,0.560337
105.14,-5.69597e-06,3.89334e-08,0.560337
105.15,-5.55462e-06,4.30099e-08,0.560337
105.16,-5.40333e-06,4.68254e-08,0.560337
105.17,-5.24274e-06,5.03939e-08,0.560338
105.18,-5.07344e-06,5.37276e-08,0.560338
105.19,-4.89599e-06,5.6839e-08,0.560338
105.2,-4.71091e-06,5.97398e-08,0.560338
105.21,-4.51871e-06,6.24408e-08,0.560338
105.22,-4.31985e-06,6.49528e-08,0.560338
105.23,-4.11478e-06,6.72854e-08,0.560338
105.24,-3.90393e-06,6.94489e-08,0.560338
105.25,-3.68771e-06,7.14519e-08,0.560339
105.26,-3.46652e-06,7.3303e-08,0.560339
105.27,-3.24072e-06,7.50098e-08,0.560339
105.28,-3.0107e-06,7.65804e-08,0.560339
105.29,-2.7768e-06,7.80217e-08,0.560339
105.3,-2.53937e-06,7.93404e-08,0.560339
105.31,-2.29875e-06,8.05427e-08,0.560339
105.32,-2.05525e-06,8.1635e-08,0.560339
105.33,-1.80922e-06,8.26231e-08,0.560339
105.34,-1.56095e-06,8.35113e-08,0.560339
105.35,-1.31076e-06,8.4305e-08,0.560339
105.36,-1.05895e-06,8.50083e-08,0.560339
105.37,-8.05815e-07,8.56256e-08,0.560339
105.38,-5.5166e-07,8.61608e-08,0.560339
105.39,-2.96774e-07,8.66173e-08,0.560339
105.4,-4.14426e-08,8.69979e-08,0.560339
105.41,2.14046e-07,8.73053e-08,0.560339
105.42,4.6941e-07,8.75422e-08,0.560339
105.43,7.24368e-07,8.77107e-08,0.560339
105.44,9.78641e-07,8.78124e-08,0.560339
105.45,1.23195e-06,8.78483e-08,0.560339
105.46,1.48402e-06,8.78196e-08,0.560339
105.47,1.73458e-06,8.77266e-08,0.560339
105.48,1.98335e-06,8.75695e-08,0.560339
105.49,2.23006e-06,8.73474e-08,0.560339
105.5,2.47443e-06,8.70591e-08,0.560339
105.51,2.71618e-06,8.67034e-08,0.560339
105.52,2.95505e-06,8.62769e-08,0.560339
105.53,3.19075e-06,8.57765e-08,0.560339
105.54,3.42299e-06,8.51978e-08,0.560339
105.55,3.6515e-06,8.45342e-08,0.560339
105.56,3.87596e-06,8.37785e-08,0.560339
105.57,4.09608e-06,8.29202e-08,0.560339
105.58,4.31153e-06,8.19469e-08,0.560339
105.59,4.52197e-06,8.08423e-08,0.560339
105.6,4.72702e-06,7.95853e-08,0.560339
105.61,4.92629e-06,7.81477e-08,0.560339
105.62,5.11938e-06,7.65439e-08,0.560338
105.63,5.3058e-06,7.47854e-08,0.560338
105.64,5.48488e-06,7.27726e-08,0.560338
105.65,5.65569e-06,7.03572e-08,0.560338
105.66,5.81695e-06,6.73045e-08,0.560338
105.67,5.96673e-06,6.32089e-08,0.560338
105.68,6.09479e-06,5.74766e-08,0.560338
105.69,6.17928e-06,4.74501e-08,0.560338
105.7,6.18696e-06,2.66501e-08,0.560338
105.71,6.03956e-06,1.87883e-08,0.560337
105.72,5.86079e-06,2.25267e-08,0.560337
105.73,5.6657e-06,2.59077e-08,0.560337
105.74,5.45555e-06,2.89655e-08,0.560337
105.75,5.2315e-06,3.1731e-08,0.560337
105.76,4.99462e-06,3.42319e-08,0.560337
105.77,4.74592e-06,3.64935e-08,0.560336
105.78,4.48635e-06,3.85394e-08,0.560336
105.79,4.21695e-06,4.02736e-08,0.560336
105.8,3.93885e-06,4.14942e-08,0.560336
105.81,3.653e-06,4.25e-08,0.560336
105.82,3.36017e-06,4.34194e-08,0.560336
105.83,3.06099e-06,4.42575e-08,0.560336
105.84,2.75609e-06,4.50193e-08,0.560336
105.85,2.44604e-06,4.57098e-08,0.560335
105.86,2.13141e-06,4.63335e-08,0.560335
105.87,1.81274e-06,4.6894e-08,0.560335
105.88,1.49057e-06,4.73948e-08,0.560335
105.89,1.1654e-06,4.78391e-08,0.560335
105.9,8.37727e-07,4.82304e-08,0.560335
105.91,5.08029e-07,4.85715e-08,0.560335
105.92,1.76776e-07,4.88647e-08,0.560335
105.93,-1.55576e-07,4.9112e-08,0.560335
105.94,-4.88581e-07,4.9316e-08,0.560335
105.95,-8.218e-07,4.94779e-08,0.560335
105.96,-1.1548e-06,4.95987e-08,0.560335
105.97,-1.48717e-06,4.96796e-08,0.560335
105.98,-1.81848e-06,4.97211e-08,0.560335
105.99,-2.14833e-06,4.97242e-08,0.560335
106,-2.47631e-06,4.9689e-08,0.560335
106.01,-2.80202e-06,4.96142e-08,0.560335
106.02,-3.12505e-06,4.94997e-08,0.560335
106.03,-3.44501e-06,4.93434e-08,0.560335
106.04,-3.7615e-06,4.91441e-08,0.560335
106.05,-4.07412e-06,4.88982e-08,0.560335
106.06,-4.38246e-06,4.86016e-08,0.560335
106.07,-4.6861e-06,4.82497e-08,0.560335
106.08,-4.98461e-06,4.78352e-08,0.560335
106.09,-5.27755e-06,4.73486e-08,0.560335
106.1,-5.56443e-06,4.67777e-08,0.560335
106.11,-5.84474e-06,4.6106e-08,0.560335
106.12,-6.11786e-06,4.53089e-08,0.560335
106.13,-6.38312e-06,4.43525e-08,0.560336
106.14,-6.63965e-06,4.31847e-08,0.560336
106.15,-6.88629e-06,4.17232e-08,0.560336
106.16,-7.12136e-06,3.98262e-08,0.560336
106.17,-7.33906e-06,3.74782e-08,0.560336
106.18,-7.52142e-06,3.35168e-08,0.560336
106.19,-7.64704e-06,2.53858e-08,0.560336
106.2,-7.57999e-06,9.36582e-09,0.560336
106.21,-7.36544e-06,1.13947e-08,0.560337
106.22,-7.13453e-06,1.32293e-08,0.560337
106.23,-6.88837e-06,1.48859e-08,0.560337
106.24,-6.62834e-06,1.60871e-08,0.560337
106.25,-6.35583e-06,1.69551e-08,0.560337
106.26,-6.07185e-06,1.77612e-08,0.560338
106.27,-5.77718e-06,1.85089e-08,0.560338
106.28,-5.47259e-06,1.9201e-08,0.560338
106.29,-5.15877e-06,1.98407e-08,0.560338
106.3,-4.83641e-06,2.0431e-08,0.560338
106.31,-4.50617e-06,2.0975e-08,0.560338
106.32,-4.16868e-06,2.14749e-08,0.560338
106.33,-3.82454e-06,2.19328e-08,0.560339
106.34,-3.47435e-06,2.23516e-08,0.560339
106.35,-3.11866e-06,2.27329e-08,0.560339
106.36,-2.75805e-06,2.30789e-08,0.560339
106.37,-2.39304e-06,2.33911e-08,0.560339
106.38,-2.02417e-06,2.36711e-08,0.560339
106.39,-1.65194e-06,2.39207e-08,0.560339
106.4,-1.27688e-06,2.41411e-08,0.560339
106.41,-8.99483e-07,2.43338e-08,0.560339
106.42,-5.20233e-07,2.44997e-08,0.560339
106.43,-1.39619e-07,2.464e-08,0.560339
106.44,2.41879e-07,2.47554e-08,0.560339
106.45,6.23784e-07,2.48469e-08,0.560339
106.46,1.00563e-06,2.49147e-08,0.560339
106.47,1.38693e-06,2.49596e-08,0.560339
106.48,1.76723e-06,2.49814e-08,0.560339
106.49,2.14606e-06,2.49809e-08,0.56034
106.5,2.52294e-06,2.49573e-08,0.56034
106.51,2.89739e-06,2.49106e-08,0.560339
106.52,3.26893e-06,2.48403e-08,0.560339
106.53,3.63707e-06,2.47458e-08,0.560339
106.54,4.0013e-06,2.46247e-08,0.560339
106.55,4.36108e-06,2.44763e-08,0.560339
106.56,4.71587e-06,2.42972e-08,0.560339
106.57,5.06505e-06,2.40849e-08,0.560339
106.58,5.40799e-06,2.38347e-08,0.560339
106.59,5.74393e-06,2.35411e-08,0.560339
106.6,6.07203e-06,2.3196e-08,0.560339
106.61,6.39124e-06,2.27887e-08,0.560339
106.62,6.70022e-06,2.23036e-08,0.560339
106.63,6.99714e-06,2.17156e-08,0.560339
106.64,7.27928e-06,2.1003e-08,0.560339
106.65,7.54102e-06,2.0495e-08,0.560339
106.66,7.76121e-06,1.96574e-08,0.560339
106.67,7.91795e-06,1.74167e-08,0.560339
106.68,7.93302e-06,9.93139e-09,0.560338
106.69,7.77165e-06,1.28236e-08,0.560338
106.7,7.59518e-06,1.55227e-08,0.560338
106.71,7.40457e-06,1.80395e-08,0.560338
106.72,7.20075e-06,2.03847e-08,0.560338
106.73,6.98454e-06,2.25678e-08,0.560338
106.74,6.75676e-06,2.45985e-08,0.560337
106.75,6.51816e-06,2.64859e-08,0.560337
106.76,6.26942e-06,2.82376e-08,0.560337
106.77,6.01124e-06,2.98619e-08,0.560337
106.78,5.74423e-06,3.1366e-08,0.560337
106.79,5.46901e-06,3.27569e-08,0.560337
106.8,5.18616e-06,3.40413e-08,0.560336
106.81,4.89621e-06,3.52257e-08,0.560336
106.82,4.59972e-06,3.63155e-08,0.560336
106.83,4.29718e-06,3.73159e-08,0.560336
106.84,3.98911e-06,3.82325e-08,0.560336
106.85,3.67597e-06,3.907e-08,0.560336
106.86,3.35824e-06,3.98327e-08,0.560336
106.87,3.03638e-06,4.05248e-08,0.560336
106.88,2.71082e-06,4.11495e-08,0.560336
106.89,2.38202e-06,4.1711e-08,0.560336
106.9,2.0504e-06,4.22122e-08,0.560336
106.91,1.71638e-06,4.26565e-08,0.560335
106.92,1.38038e-06,4.30455e-08,0.560335
106.93,1.04281e-06,4.33823e-08,0.560335
106.94,7.04085e-07,4.3669e-08,0.560335
106.95,3.6461e-07,4.39068e-08,0.560335
106.96,2.47882e-08,4.4098e-08,0.560335
106.97,-3.14977e-07,4.42432e-08,0.560335
106.98,-6.54282e-07,4.43432e-08,0.560335
106.99,-9.92722e-07,4.43985e-08,0.560335
107,-1.32989e-06,4.44092e-08,0.560335
107.01,-1.66537e-06,4.43754e-08,0.560335
107.02,-1.99875e-06,4.42953e-08,0.560335
107.03,-2.3296e-06,4.41682e-08,0.560335
107.04,-2.65746e-06,4.39912e-08,0.560335
107.05,-2.98189e-06,4.37609e-08,0.560335
107.06,-3.30238e-06,4.34729e-08,0.560335
107.07,-3.61841e-06,4.31213e-08,0.560335
107.08,-3.92939e-06,4.26978e-08,0.560335
107.09,-4.23466e-06,4.21903e-08,0.560335
107.1,-4.53343e-06,4.15832e-08,0.560336
107.11,-4.82473e-06,4.08545e-08,0.560336
107.12,-5.10727e-06,3.99704e-08,0.560336
107.13,-5.37922e-06,3.88787e-08,0.560336
107.14,-5.63769e-06,3.74953e-08,0.560336
107.15,-5.87059e-06,3.65323e-08,0.560336
107.16,-6.05793e-06,3.40518e-08,0.560336
107.17,-6.16597e-06,2.61569e-08,0.560336
107.18,-6.09914e-06,2.31474e-08,0.560336
107.19,-5.99791e-06,2.82078e-08,0.560337
107.2,-5.88415e-06,3.29575e-08,0.560337
107.21,-5.75868e-06,3.74119e-08,0.560337
107.22,-5.62226e-06,4.15865e-08,0.560337
107.23,-5.47558e-06,4.54952e-08,0.560337
107.24,-5.31931e-06,4.91518e-08,0.560337
107.25,-5.15405e-06,5.25692e-08,0.560337
107.26,-4.98038e-06,5.57603e-08,0.560338
107.27,-4.79885e-06,5.87366e-08,0.560338
107.28,-4.60995e-06,6.15094e-08,0.560338
107.29,-4.41417e-06,6.40895e-08,0.560338
107.3,-4.21198e-06,6.64871e-08,0.560338
107.31,-4.00381e-06,6.87118e-08,0.560338
107.32,-3.79008e-06,7.0773e-08,0.560338
107.33,-3.57118e-06,7.26784e-08,0.560338
107.34,-3.34751e-06,7.44374e-08,0.560338
107.35,-3.11944e-06,7.60573e-08,0.560339
107.36,-2.88733e-06,7.75452e-08,0.560339
107.37,-2.65152e-06,7.89084e-08,0.560339
107.38,-2.41237e-06,8.01538e-08,0.560339
107.39,-2.17019e-06,8.12864e-08,0.560339
107.4,-1.92531e-06,8.23128e-08,0.560339
107.41,-1.67806e-06,8.32381e-08,0.560339
107.42,-1.42874e-06,8.40669e-08,0.560339
107.43,-1.17765e-06,8.48041e-08,0.560339
107.44,-9.25109e-07,8.54536e-08,0.560339
107.45,-6.71402e-07,8.60199e-08,0.560339
107.46,-4.16826e-07,8.65063e-08,0.560339
107.47,-1.6167e-07,8.69158e-08,0.560339
107.48,9.37786e-08,8.72515e-08,0.560339
107.49,3.49235e-07,8.75159e-08,0.560339
107.5,6.04418e-07,8.7711e-08,0.560339
107.51,8.59046e-07,8.78388e-08,0.560339
107.52,1.11284e-06,8.79008e-08,0.560339
107.53,1.36553e-06,8.78983e-08,0.560339
107.54,1.61684e-06,8.78316e-08,0.560339
107.55,1.86648e-06,8.77011e-08,0.560339
107.56,2.11419e-06,8.75059e-08,0.560339
107.57,2.3597e-06,8.72458e-08,0.560339
107.58,2.60272e-06,8.69189e-08,0.560339
107.59,2.84298e-06,8.65231e-08,0.560339
107.6,3.0802e-06,8.60556e-08,0.560339
107.61,3.31411e-06,8.55117e-08,0.560339
107.62,3.54441e-06,8.48862e-08,0.560339
107.63,3.77081e-06,8.41728e-08,0.560339
107.64,3.99302e-06,8.33622e-08,0.560339
107.65,4.2107e-06,8.2443e-08,0.560339
107.66,4.42354e-06,8.1401e-08,0.560339
107.67,4.63118e-06,8.02171e-08,0.560338
107.68,4.83323e-06,7.88663e-08,0.560338
107.69,5.02927e-06,7.7329e-08,0.560338
107.7,5.21891e-06,7.56517e-08,0.560338
107.71,5.40154e-06,7.37715e-08,0.560338
107.72,5.57637e-06,7.1567e-08,0.560338
107.73,5.74232e-06,6.88507e-08,0.560338
107.74,5.89782e-06,6.53132e-08,0.560338
107.75,6.03895e-06,6.05438e-08,0.560338
107.76,6.14614e-06,5.29194e-08,0.560338
107.77,6.1975e-06,3.87902e-08,0.560337
107.78,6.11752e-06,1.68394e-08,0.560337
107.79,5.94691e-06,2.07647e-08,0.560337
107.8,5.75936e-06,2.43143e-08,0.560337
107.81,5.55616e-06,2.75241e-08,0.560337
107.82,5.33853e-06,3.04273e-08,0.560337
107.83,5.10757e-06,3.3053e-08,0.560336
107.84,4.86432e-06,3.54276e-08,0.560336
107.85,4.60977e-06,3.75749e-08,0.560336
107.86,4.34484e-06,3.9498e-08,0.560336
107.87,4.07073e-06,4.09538e-08,0.560336
107.88,3.78842e-06,4.2016e-08,0.560336
107.89,3.49881e-06,4.29773e-08,0.560336
107.9,3.20254e-06,4.38545e-08,0.560335
107.91,2.90027e-06,4.4653e-08,0.560335
107.92,2.59257e-06,4.53779e-08,0.560335
107.93,2.28003e-06,4.60335e-08,0.560335
107.94,1.9632e-06,4.66239e-08,0.560335
107.95,1.64262e-06,4.71535e-08,0.560335
107.96,1.31881e-06,4.76249e-08,0.560335
107.97,9.92252e-07,4.80422e-08,0.560335
107.98,6.63451e-07,4.84076e-08,0.560335
107.99,3.32875e-07,4.87244e-08,0.560335
108,9.851e-10,4.89937e-08,0.560335
108.01,-3.31766e-07,4.92186e-08,0.560335
108.02,-6.64936e-07,4.94006e-08,0.560335
108.03,-9.98093e-07,4.95407e-08,0.560335
108.04,-1.33081e-06,4.96408e-08,0.560335
108.05,-1.66267e-06,4.97016e-08,0.560335
108.06,-1.99326e-06,4.97236e-08,0.560335
108.07,-2.32217e-06,4.97066e-08,0.560335
108.08,-2.64899e-06,4.96512e-08,0.560335
108.09,-2.97333e-06,4.95555e-08,0.560335
108.1,-3.29479e-06,4.94194e-08,0.560335
108.11,-3.61297e-06,4.92408e-08,0.560335
108.12,-3.92746e-06,4.90173e-08,0.560335
108.13,-4.23786e-06,4.87456e-08,0.560335
108.14,-4.54376e-06,4.84207e-08,0.560335
108.15,-4.84475e-06,4.80368e-08,0.560335
108.16,-5.14037e-06,4.7586e-08,0.560335
108.17,-5.43016e-06,4.70567e-08,0.560335
108.18,-5.71363e-06,4.64351e-08,0.560335
108.19,-5.99022e-06,4.57005e-08,0.560335
108.2,-6.25928e-06,4.48239e-08,0.560335
108.21,-6.52004e-06,4.37632e-08,0.560335
108.22,-6.7715e-06,4.24536e-08,0.560336
108.23,-7.01228e-06,4.07854e-08,0.560336
108.24,-7.24001e-06,3.86531e-08,0.560336
108.25,-7.44091e-06,3.56919e-08,0.560336
108.26,-7.59745e-06,3.00471e-08,0.560336
108.27,-7.66341e-06,1.47315e-08,0.560336
108.28,-7.46651e-06,1.10304e-08,0.560336
108.29,-7.24335e-06,1.28998e-08,0.560337
108.3,-7.00441e-06,1.45907e-08,0.560337
108.31,-6.75087e-06,1.60208e-08,0.560337
108.32,-6.48423e-06,1.69431e-08,0.560337
108.33,-6.20568e-06,1.77528e-08,0.560337
108.34,-5.91607e-06,1.85038e-08,0.560338
108.35,-5.61617e-06,1.91992e-08,0.560338
108.36,-5.3067e-06,1.98422e-08,0.560338
108.37,-4.98837e-06,2.04358e-08,0.560338
108.38,-4.66185e-06,2.09828e-08,0.560338
108.39,-4.32777e-06,2.14856e-08,0.560338
108.4,-3.98675e-06,2.19467e-08,0.560338
108.41,-3.63939e-06,2.23683e-08,0.560338
108.42,-3.28627e-06,2.27525e-08,0.560339
108.43,-2.92796e-06,2.31012e-08,0.560339
108.44,-2.565e-06,2.34161e-08,0.560339
108.45,-2.19792e-06,2.36995e-08,0.560339
108.46,-1.82724e-06,2.3952e-08,0.560339
108.47,-1.45349e-06,2.41757e-08,0.560339
108.48,-1.07716e-06,2.43715e-08,0.560339
108.49,-6.98741e-07,2.45408e-08,0.560339
108.5,-3.18732e-07,2.46843e-08,0.560339
108.51,6.2388e-08,2.48034e-08,0.560339
108.52,4.44142e-07,2.48985e-08,0.560339
108.53,8.26055e-07,2.49704e-08,0.560339
108.54,1.20766e-06,2.50199e-08,0.560339
108.55,1.58847e-06,2.50466e-08,0.560339
108.56,1.96804e-06,2.5051e-08,0.560339
108.57,2.34588e-06,2.50332e-08,0.560339
108.58,2.72153e-06,2.49928e-08,0.560339
108.59,3.09449e-06,2.49291e-08,0.560339
108.6,3.46429e-06,2.48419e-08,0.560339
108.61,3.83041e-06,2.47297e-08,0.560339
108.62,4.19235e-06,2.45905e-08,0.560339
108.63,4.54955e-06,2.4423e-08,0.560339
108.64,4.90145e-06,2.42233e-08,0.560339
108.65,5.24741e-06,2.39886e-08,0.560339
108.66,5.58674e-06,2.37131e-08,0.560339
108.67,5.91864e-06,2.33908e-08,0.560339
108.68,6.24218e-06,2.30119e-08,0.560339
108.69,6.55617e-06,2.25629e-08,0.560339
108.7,6.85903e-06,2.2024e-08,0.560339
108.71,7.14854e-06,2.13655e-08,0.560339
108.72,7.4214e-06,2.06555e-08,0.560339
108.73,7.66394e-06,2.01781e-08,0.560339
108.74,7.85416e-06,1.87532e-08,0.560338
108.75,7.95818e-06,1.47213e-08,0.560338
108.76,7.84917e-06,1.13544e-08,0.560338
108.77,7.67972e-06,1.41514e-08,0.560338
108.78,7.49569e-06,1.6761e-08,0.560338
108.79,7.29801e-06,1.91936e-08,0.560338
108.8,7.08756e-06,2.14592e-08,0.560337
108.81,6.86516e-06,2.35671e-08,0.560337
108.82,6.63158e-06,2.55268e-08,0.560337
108.83,6.38755e-06,2.73473e-08,0.560337
108.84,6.13375e-06,2.9036e-08,0.560337
108.85,5.87084e-06,3.06007e-08,0.560337
108.86,5.59943e-06,3.2049e-08,0.560336
108.87,5.32011e-06,3.33877e-08,0.560336
108.88,5.03344e-06,3.46225e-08,0.560336
108.89,4.73998e-06,3.57598e-08,0.560336
108.9,4.44023e-06,3.68053e-08,0.560336
108.91,4.13472e-06,3.77643e-08,0.560336
108.92,3.82391e-06,3.8642e-08,0.560336
108.93,3.50829e-06,3.94425e-08,0.560336
108.94,3.18833e-06,4.01702e-08,0.560336
108.95,2.86446e-06,4.08289e-08,0.560336
108.96,2.53714e-06,4.14224e-08,0.560335
108.97,2.20679e-06,4.19539e-08,0.560335
108.98,1.87385e-06,4.2427e-08,0.560335
108.99,1.53874e-06,4.28439e-08,0.560335
109,1.20186e-06,4.32071e-08,0.560335
109.01,8.63635e-07,4.35187e-08,0.560335
109.02,5.24466e-07,4.3781e-08,0.560335
109.03,1.8476e-07,4.39957e-08,0.560335
109.04,-1.55079e-07,4.41636e-08,0.560335
109.05,-4.94649e-07,4.42862e-08,0.560335
109.06,-8.33545e-07,4.43635e-08,0.560335
109.07,-1.17136e-06,4.43967e-08,0.560335
109.08,-1.50769e-06,4.43847e-08,0.560335
109.09,-1.84211e-06,4.43275e-08,0.560335
109.1,-2.1742e-06,4.4224e-08,0.560335
109.11,-2.50352e-06,4.40715e-08,0.560335
109.12,-2.82963e-06,4.38671e-08,0.560335
109.13,-3.15203e-06,4.36076e-08,0.560335
109.14,-3.47023e-06,4.32875e-08,0.560335
109.15,-3.78366e-06,4.28993e-08,0.560335
109.16,-4.09171e-06,4.24338e-08,0.560335
109.17,-4.39365e-06,4.18771e-08,0.560335
109.18,-4.6886e-06,4.12102e-08,0.560335
109.19,-4.97545e-06,4.04052e-08,0.560335
109.2,-5.25266e-06,3.94204e-08,0.560336
109.21,-5.51794e-06,3.81879e-08,0.560336
109.22,-5.76567e-06,3.70845e-08,0.560336
109.23,-5.97665e-06,3.55144e-08,0.560336
109.24,-6.12961e-06,3.12195e-08,0.560336
109.25,-6.14274e-06,2.02423e-08,0.560336
109.26,-6.04766e-06,2.54793e-08,0.560336
109.27,-5.93964e-06,3.03962e-08,0.560336
109.28,-5.81955e-06,3.50094e-08,0.560337
109.29,-5.68816e-06,3.93344e-08,0.560337
109.3,-5.54619e-06,4.33859e-08,0.560337
109.31,-5.39433e-06,4.71778e-08,0.560337
109.32,-5.2332e-06,5.07238e-08,0.560337
109.33,-5.06339e-06,5.40364e-08,0.560337
109.34,-4.88547e-06,5.71279e-08,0.560337
109.35,-4.69996e-06,6.00097e-08,0.560338
109.36,-4.50734e-06,6.26926e-08,0.560338
109.37,-4.3081e-06,6.51877e-08,0.560338
109.38,-4.10268e-06,6.75046e-08,0.560338
109.39,-3.8915e-06,6.96528e-08,0.560338
109.4,-3.67497e-06,7.16412e-08,0.560338
109.41,-3.45349e-06,7.34783e-08,0.560338
109.42,-3.22744e-06,7.51723e-08,0.560338
109.43,-2.99718e-06,7.67306e-08,0.560338
